date, pm25, pm10, o3, no2, so2, co
2021/3/14, 51, 20, 25, , 2, 7
2021/3/15, 39, 18, 26, , 2, 8
2021/3/16, 41, 23, 28, , 2, 7
2021/3/17, 44, 33, 20, , 3, 11
2021/3/18, 68, 18, 20, , 2, 9
2021/3/19, 48, 30, 25, , 3, 9
2021/3/20, 61, 24, 23, , 2, 6
2021/3/21, 39, 27, 29, , 2, 6
2021/3/22, 44, 19, 18, , 2, 6
2021/3/23, 41, 22, 26, , 3, 6
2021/3/24, 45, 34, 34, , 3, 8
2021/3/25, 66, 30, 34, , 3, 7
2021/3/26, 52, 36, 36, , 3, 6
2021/3/27, 63, 34, 30, , 2, 5
2021/3/28, 63, 26, 32, , 3, 4
2021/3/29, 51, 26, 28, , 2, 5
2021/3/30, 39, 39, 23, , 3, 6
2021/3/31, 44, 31, 26, , 3, 7
2021/4/1, 42, 30, 29, , 3, 7
2020/10/2, 52, 45, 54, , 3, 5
2020/10/3, 59, 41, 43, , 2, 5
2020/10/4, 69, 34, 52, , 8, 5
2020/10/5, 61, 35, 63, , 2, 4
2020/10/6, 40, 46, 60, , 3, 4
2020/10/7, 43, 46, 62, , 2, 3
2020/10/8, 50, 19, 78, , 3, 4
2020/10/9, 36, 34, 72, , 2, 3
2020/10/10, 39, 43, 76, , 2, 3
2020/10/11, 49, 38, 72, , 2, 4
2020/10/12, 64, 42, 65, , 3, 4
2020/10/13, 47, 49, 63, , 3, 4
2020/10/14, 49, 41, 54, , 4, 5
2020/10/15, 63, 43, 55, , 4, 6
2020/10/16, 58, 42, 42, , 4, 6
2020/10/17, 54, 42, 34, , 3, 5
2020/10/18, 46, 31, 38, , 4, 6
2020/10/19, 51, 24, 37, , 1, 7
2020/10/20, 46, 36, 43, , 1, 7
2020/10/21, 62, 32, 34, , 3, 7
2020/10/22, 56, 23, 41, , 3, 5
2020/10/23, 38, 39, 38, , 4, 7
2020/10/24, 48, 37, 35, , 2, 5
2020/10/25, 66, 29, 43, , 2, 4
2020/10/26, 55, 35, 45, , 3, 4
2020/10/27, 57, 29, 27, , 3, 5
2020/10/28, 55, 17, 26, , 2, 4
2020/10/29, 30, 33, 41, , 2, 3
2020/10/30, 58, 31, 30, , 3, 5
2020/10/31, 56, 37, 36, , 3, 5
2020/11/1, 65, 40, 34, , 2, 5
2020/11/2, 56, 47, 38, , 2, 4
2020/11/3, 65, 46, 40, , 3, 4
2020/11/4, 53, 54, 41, , 4, 5
2020/11/5, 69, 63, 50, , 4, 6
2020/11/6, 88, 58, 48, , 8, 6
2020/11/7, 92, 56, 49, , 9, 6
2020/11/8, 82, 59, 58, , 3, 5
2020/11/9, 76, 52, 39, , 5, 6
2020/11/10, 69, 59, 48, , 4, 7
2020/11/11, 86, 58, 44, , 5, 5
2020/11/12, 77, 56, 45, , 6, 5
2020/11/13, 90, 58, 46, , 4, 6
2020/11/14, 95, 59, 49, , 7, 5
2020/11/15, 107, 54, 44, , 5, 6
2020/11/16, 85, 63, 37, , 6, 6
2020/11/17, 97, 55, 37, , 5, 6
2020/11/18, 89, 49, 34, , 5, 6
2020/11/19, 79, , 25, , 4, 7
2020/11/20, 80, 23, 21, , 4, 7
2020/11/21, 55, 23, 31, , 4, 7
2020/11/22, 48, 34, 37, , 4, 7
2020/11/23, 69, 27, 25, , 4, 10
2020/11/24, 61, 33, 29, , 5, 7
2020/11/25, 54, 32, 35, , 5, 7
2020/11/26, 56, 20, 37, , 3, 6
2020/11/27, 45, 29, 19, , 6, 9
2020/11/28, 68, 36, 40, , 4, 8
2020/11/29, 67, 29, 40, , 4, 7
2020/11/30, 60, 33, 30, , 5, 5
2020/12/1, 54, 30, 31, , 2, 5
2020/12/2, 54, 17, 23, , 2, 8
2020/12/3, 42, 24, 20, , 3, 8
2020/12/4, 56, 14, 24, , 2, 6
2020/12/5, 37, 26, 25, , 3, 8
2020/12/6, 55, 22, 28, , 2, 7
2020/12/7, 47, 27, 33, , 3, 6
2020/12/8, 48, 24, 25, , 3, 7
2020/12/9, 53, 30, 28, , 4, 8
2020/12/10, 54, 29, 15, , 1, 6
2020/12/11, 49, 29, 31, , 2, 6
2020/12/12, 52, 44, 37, , 3, 8
2020/12/13, 67, 27, 35, , 2, 4
2020/12/14, 52, 32, 32, , 3, 5
2020/12/15, 49, 28, 32, , 2, 5
2020/12/16, 52, 32, 39, , 4, 5
2020/12/17, 56, 21, 20, , 4, 5
2020/12/18, 54, 26, 26, , 3, 6
2020/12/19, 52, 26, 31, , 2, 5
2020/12/20, 48, 21, 38, , 1, 4
2020/12/21, 27, 22, 31, , 2, 5
2020/12/22, 47, 29, 33, , 4, 5
2020/12/23, 59, 28, 30, , 3, 7
2020/12/24, 51, 17, 28, , 2, 6
2020/12/25, 39, 12, 26, , 1, 5
2020/12/26, 33, 12, 18, , 2, 6
2020/12/27, 39, 16, 25, , 2, 5
2020/12/28, 40, 10, 21, , 2, 5
2020/12/29, 28, 17, 29, , 2, 6
2020/12/30, 44, 16, 24, , 2, 5
2020/12/31, 37, 29, 27, , 4, 5
2021/1/1, 56, 45, 33, , 5, 6
2021/1/2, 98, 10, 25, , 2, 3
2021/1/3, 28, 13, 20, , 2, 3
2021/1/4, 30, 11, 16, , 1, 4
2020/7/2, 56, 25, 17, , 2, 4
2020/7/3, 55, 28, 14, , 1, 4
2020/7/4, 49, 21, 16, , 1, 3
2020/7/5, 46, 20, 21, , 1, 3
2020/7/6, 46, 24, 22, , 2, 3
2020/7/7, 48, 26, 17, , 1, 4
2020/7/8, 48, 30, 18, , 2, 6
2020/7/9, 59, 33, 21, , 3, 4
2020/7/10, 52, 34, 23, , 2, 4
2020/7/11, 51, 30, 22, , 2, 4
2020/7/12, 50, 34, 30, , 2, 4
2020/7/13, 54, 18, 21, , 2, 5
2020/7/14, 43, 29, 27, , 2, 5
2020/7/15, 39, 24, 27, , 2, 4
2020/7/16, 37, 33, 32, , 1, 3
2020/7/17, 24, 34, 56, , 2, 3
2020/7/18, 35, 34, 43, , 2, 3
2020/7/19, 36, 28, 37, , 2, 3
2020/7/20, 34, 31, 30, , 3, 5
2020/7/21, 44, 31, 38, , 3, 5
2020/7/22, 44, 29, 34, , 3, 5
2020/7/23, 53, 31, 31, , 3, 5
2020/7/24, 45, 42, 33, , 3, 6
2020/7/25, 54, 26, 32, , 2, 6
2020/7/26, 52, 25, 34, , 2, 4
2020/7/27, 35, 29, 33, , 3, 5
2020/7/28, 45, 44, 36, , 4, 6
2020/7/29, 42, 34, 36, , 4, 6
2020/7/30, 50, 35, 33, , 3, 10
2020/7/31, 53, 41, 31, , 3, 12
2020/8/1, 41, 38, 38, , 2, 11
2020/8/2, 35, 34, 47, , 2, 10
2020/8/3, 34, 49, 40, , 3, 9
2020/8/4, 48, 41, 47, , 3, 3
2020/8/5, 43, 49, 41, , 3, 6
2020/8/6, 48, 47, 37, , 3, 7
2020/8/7, 58, 67, 65, , 3, 6
2020/8/8, 42, 49, 38, , 2, 6
2020/8/9, 45, 48, 37, , 2, 5
2020/8/10, 34, 44, 42, , 3, 7
2020/8/11, 53, 56, 47, , 5, 7
2020/8/12, 61, 49, 40, , 4, 4
2020/8/13, 61, 50, 37, , 4, 4
2020/8/14, 56, 32, 40, , 3, 4
2020/8/15, 45, 42, 38, , 3, 4
2020/8/16, 66, 35, 54, , 2, 3
2020/8/17, 47, 41, 42, , 3, 4
2020/8/18, 6, 22, 36, , 2, 4
2020/8/19, 37, 27, 32, , 2, 5
2020/8/20, 45, 20, 31, , 3, 5
2020/8/21, 42, 20, 31, , 3, 6
2020/8/22, 39, 31, 44, , 4, 7
2020/8/23, 55, 29, 45, , 2, 5
2020/8/24, 50, 39, 47, , 4, 7
2020/8/25, 56, 41, 46, , 5, 6
2020/8/26, 69, 40, 44, , 4, 4
2020/8/27, 59, 37, 56, , 5, 4
2020/8/28, 60, 25, 38, , 3, 4
2020/8/29, 47, 27, 32, , 3, 6
2020/8/30, 51, 27, 56, , 3, 5
2020/8/31, 41, 32, 62, , 3, 7
2020/9/1, 59, 25, 37, , 4, 5
2020/9/2, 53, 37, 49, , 4, 5
2020/9/3, 53, 34, 49, , 4, 5
2020/9/4, 54, 38, 43, , 4, 5
2020/9/5, 57, 35, 46, , 3, 3
2020/9/6, 35, 29, 65, , 3, 2
2020/9/7, 43, 44, 47, , 3, 3
2020/9/8, 54, 34, 51, , 3, 3
2020/9/9, 44, 40, 65, , 4, 5
2020/9/10, 59, 44, 62, , 4, 4
2020/9/11, 53, 49, 61, , 4, 4
2020/9/12, 63, 44, 50, , 4, 5
2020/9/13, 53, 42, 45, , 3, 2
2020/9/14, 39, 35, 51, , 3, 3
2020/9/15, 36, 46, 42, , 5, 4
2020/9/16, 61, 53, 51, , 6, 6
2020/9/17, 70, 37, 51, , 4, 5
2020/9/18, 62, 30, 51, , 4, 5
2020/9/19, 57, 41, 48, , 6, 7
2020/9/20, 73, 32, 46, , 4, 4
2020/9/21, 57, 36, 59, , 4, 3
2020/9/22, 49, 38, 64, , 3, 3
2020/9/23, 42, 41, 58, , 2, 2
2020/9/24, 56, , , , , 
2020/10/1, 47, 45, 50, , 3, 3
2020/4/2, 22, 19, 33, , , 4
2020/4/3, 40, 24, 36, , , 3
2020/4/4, 39, 23, 34, , , 3
2020/4/5, 37, 18, 27, , , 3
2020/4/6, 32, 18, 37, , , 2
2020/4/7, 26, 21, 35, , , 3
2020/4/8, 28, 24, 34, , , 3
2020/4/9, 36, 23, 35, , , 3
2020/4/10, 35, 23, 37, , , 3
2020/4/11, 41, 9, 28, , , 3
2020/4/12, 24, 49, 29, , , 3
2020/4/13, 33, 37, 30, , , 3
2020/4/14, 22, 13, 26, , , 4
2020/4/15, 21, 10, 34, , , 4
2020/4/16, 28, 18, 32, , , 4
2020/4/17, 39, 23, 63, , 1, 6
2020/4/18, 56, 17, 46, , , 5
2020/4/19, 40, 17, 39, , , 4
2020/4/20, 33, 22, 35, , , 5
2020/4/21, 42, 22, 33, , , 5
2020/4/22, 36, 20, 32, , , 5
2020/4/23, 36, 15, 27, , , 4
2020/4/24, 33, 16, 26, , , 4
2020/4/25, 36, 11, 33, , , 3
2020/4/26, 25, 20, 37, , , 3
2020/4/27, 43, 28, 38, , 1, 5
2020/4/28, 50, 25, 32, , , 4
2020/4/29, 45, 24, 36, , , 4
2020/4/30, 49, 20, 28, , , 4
2020/5/1, 37, 20, 22, , , 4
2020/5/2, 43, 17, 22, , , 4
2020/5/3, 32, 16, 19, , , 4
2020/5/4, 30, 21, 25, , , 5
2020/5/5, 36, 28, 26, , 1, 5
2020/5/6, 45, 29, 30, , 1, 5
2020/5/7, 41, 24, 30, , 1, 5
2020/5/8, 46, 27, 25, , , 5
2020/5/9, 35, 25, 26, , , 4
2020/5/10, 38, 21, 27, , , 6
2020/5/11, 42, 23, 24, , , 5
2020/5/12, 45, 13, 21, , , 2
2020/5/13, 37, 14, 30, , 1, 2
2020/5/14, 34, 33, 37, , 2, 5
2020/5/15, 53, 30, 37, , 1, 6
2020/5/16, 49, 24, 27, , 1, 5
2020/5/17, 33, 9, 9, , 1, 5
2020/5/18, 27, 22, 25, , 1, 6
2020/5/19, 37, 37, 17, , 4, 12
2020/5/20, 54, , , , , 
2020/5/23, 56, 34, 31, , 1, 4
2020/5/24, 42, 25, 30, , 1, 3
2020/5/25, 30, 26, 27, , 1, 4
2020/5/26, 33, 36, 24, , 1, 2
2020/5/27, 22, 34, 29, , 1, 3
2020/5/28, 33, 30, 29, , 1, 4
2020/5/29, 44, 19, 26, , 1, 4
2020/5/30, 35, 15, 23, , 1, 3
2020/5/31, 25, 15, 25, , 1, 3
2020/6/1, 24, 17, 22, , 1, 4
2020/6/2, 38, 17, 22, , 1, 5
2020/6/3, 39, 23, 27, , 2, 6
2020/6/4, 46, 29, 37, , 3, 5
2020/6/5, 46, 31, 23, , 2, 7
2020/6/6, 46, 27, 42, , 2, 5
2020/6/7, 42, 24, 31, , 1, 4
2020/6/8, 45, 30, 34, , 2, 5
2020/6/9, 57, 31, 28, , 2, 4
2020/6/10, 31, 33, 40, , 1, 3
2020/6/11, 42, 34, 27, , 1, 3
2020/6/12, 55, 28, 24, , 1, 4
2020/6/13, 48, 39, 23, , 2, 5
2020/6/14, 64, 17, 18, , 1, 4
2020/6/15, 33, 20, 16, , 1, 4
2020/6/16, 23, 27, 20, , 1, 4
2020/6/17, 37, 30, 23, , 1, 4
2020/6/18, 54, 20, 23, , 1, 5
2020/6/19, 37, 18, 19, , 1, 5
2020/6/20, 38, 17, 13, , 2, 5
2020/6/21, 39, 16, 17, , 1, 4
2020/6/22, 31, 23, 19, , 2, 5
2020/6/23, 35, 26, 17, , 2, 5
2020/6/24, 45, 34, 21, , 3, 5
2020/6/25, 46, 31, 18, , 2, 6
2020/6/26, 57, 26, 16, , 2, 6
2020/6/27, 41, 27, 24, , 1, 6
2020/6/28, 47, 27, 24, , 1, 6
2020/6/29, 50, 36, 20, , 2, 7
2020/6/30, 58, 34, 24, , 1, 3
2020/7/1, 52, 35, 21, , 1, 3
2020/1/2, 46, 18, 17, , 2, 7
2020/1/3, 35, 24, 28, , 2, 8
2020/1/4, 45, 31, 38, , 2, 7
2020/1/5, 45, 26, 27, , 2, 5
2020/1/6, 29, 16, 22, , 2, 6
2020/1/7, 36, 37, 33, , 2, 7
2020/1/8, 51, 35, 45, , 3, 6
2020/1/9, 72, 61, 35, , 3, 5
2020/1/10, 57, 50, 33, , 2, 6
2020/1/11, 58, 42, 28, , 1, 5
2020/1/12, 44, 37, 26, , , 4
2020/1/13, 35, 42, 31, , , 4
2020/1/14, 44, 54, 47, , 3, 7
2020/1/15, 83, 48, 32, , 4, 10
2020/1/16, 106, 61, 27, , 1, 5
2020/1/17, 47, 53, 26, , , 5
2020/1/18, 34, 43, 24, , 1, 5
2020/1/19, 30, 32, 31, , 1, 5
2020/1/20, 31, 30, 30, , , 6
2020/1/21, 39, 15, 17, , , 6
2020/1/22, 32, 13, 20, , , 4
2020/1/23, 30, 25, 24, , 1, 4
2020/1/24, 36, 22, 30, , 1, 5
2020/1/25, 37, 29, 32, , 1, 6
2020/1/26, 45, 22, 33, , , 4
2020/1/27, 42, 20, 25, , , 5
2020/1/28, 39, 31, 23, , 1, 7
2020/1/29, 53, 24, 22, , , 4
2020/1/30, 46, 36, 31, , 2, 6
2020/1/31, 60, 42, 43, , 1, 9
2020/2/1, 72, 35, 24, , 3, 9
2020/2/2, 62, 35, 37, , , 5
2020/2/3, 38, 37, 36, , 2, 8
2020/2/4, 55, 39, 36, , 1, 7
2020/2/5, 54, 54, 51, , 5, 10
2020/2/6, 75, 53, 47, , 4, 8
2020/2/7, 74, 63, 54, , 3, 9
2020/2/8, 84, , , , , 
2020/2/13, 74, 48, 43, , 2, 7
2020/2/14, 66, 53, 50, , 2, 7
2020/2/15, 69, 50, 58, , 2, 7
2020/2/16, 53, 50, 43, , 1, 6
2020/2/17, 54, 54, 36, , 2, 5
2020/2/18, 55, 53, 42, , 2, 5
2020/2/19, 41, 46, 35, , 2, 6
2020/2/20, 58, 44, 35, , 2, 6
2020/2/21, 46, 21, 24, , 1, 6
2020/2/22, 40, 16, 23, , 1, 6
2020/2/23, 38, 27, 53, , 1, 6
2020/2/24, 45, 18, 29, , 1, 6
2020/2/25, 40, 25, 33, , 1, 4
2020/2/26, 44, 18, 23, , 1, 5
2020/2/27, 38, 17, 28, , 1, 5
2020/2/28, 40, 27, 34, , 1, 6
2020/2/29, 50, 35, 47, , 2, 7
2020/3/1, 62, 39, 50, , 1, 7
2020/3/2, 58, 6, 45, , 2, 7
2020/3/3, 63, 39, 41, , 2, 6
2020/3/4, 54, 36, 38, , 2, 6
2020/3/5, 57, 38, 36, , 2, 6
2020/3/6, 59, 25, 24, , 2, 7
2020/3/7, 52, 20, 30, , 1, 7
2020/3/8, 45, 32, 42, , 1, 6
2020/3/9, 47, 43, 43, , 2, 9
2020/3/10, 72, 34, 27, , 1, 9
2020/3/11, 75, 31, 35, , , 7
2020/3/12, 62, 25, 34, , 1, 6
2020/3/13, 55, , 36, , 1, 6
2020/3/14, 42, , 24, , , 5
2020/3/15, 26, , 32, , , 5
2020/3/16, 26, 19, 24, , , 5
2020/3/17, 26, 11, 38, , , 4
2020/3/18, 29, 21, 44, , , 4
2020/3/19, 45, 21, 39, , , 4
2020/3/20, 35, 8, 29, , , 3
2020/3/21, 20, 20, 30, , , 4
2020/3/22, 30, 24, 34, , , 3
2020/3/23, 35, 30, 41, , , 4
2020/3/24, 51, 35, 50, , , 4
2020/3/25, 70, 28, 46, , , 4
2020/3/26, 67, 26, 49, , , 4
2020/3/27, 50, 19, 33, , , 4
2020/3/28, 37, 10, 41, , , 4
2020/3/29, 22, 9, 20, , , 4
2020/3/30, 26, , , , , 
2019/10/2, 79, 30, 38, , 2, 6
2019/10/3, 66, 27, 37, , 3, 6
2019/10/4, 62, 43, 36, , 3, 7
2019/10/5, 67, 33, 39, , 2, 4
2019/10/6, 62, 27, 34, , , 3
2019/10/7, 41, 16, 35, , 1, 4
2019/10/8, 37, 37, 36, , 6, 5
2019/10/9, 65, 35, 45, , 1, 5
2019/10/10, 58, 35, 36, , 2, 5
2019/10/11, 61, 36, 31, , 2, 5
2019/10/12, 59, 50, 46, , 3, 4
2019/10/13, 70, 39, 33, , 1, 4
2019/10/14, 57, 55, 39, , 3, 4
2019/10/15, 57, 44, 33, , 2, 6
2019/10/16, 68, 43, 33, , 2, 5
2019/10/17, 66, 38, 34, , 2, 6
2019/10/18, 68, 39, 41, , 2, 7
2019/10/19, 64, 27, 5, , 1, 6
2019/10/20, 60, , , , , 
2019/10/23, 39, 22, 22, , 3, 9
2019/10/24, 53, 36, 22, , 5, 11
2019/10/25, 72, 44, 31, , 4, 11
2019/10/26, 80, 35, 27, , 2, 7
2019/10/27, 59, 29, 38, , 1, 5
2019/10/28, 47, 27, 26, , 1, 4
2019/10/29, 45, 33, 36, , 2, 6
2019/10/30, 56, 32, 32, , 2, 6
2019/10/31, 58, 35, 40, , 2, 6
2019/11/1, 61, 31, 42, , 1, 5
2019/11/2, 47, 18, 44, , 1, 5
2019/11/3, 36, 20, 35, , , 4
2019/11/4, 41, 19, 33, , 1, 4
2019/11/5, 35, 30, 33, , 1, 6
2019/11/6, 47, 31, 35, , 2, 6
2019/11/7, 52, 36, 25, , 2, 7
2019/11/8, 60, 42, 41, , 4, 6
2019/11/9, 50, 29, 28, , 3, 6
2019/11/10, 42, 21, 32, , 2, 5
2019/11/11, 36, 16, 19, , 3, 7
2019/11/12, 39, 24, 25, , 3, 7
2019/11/13, 49, 14, 24, , 2, 6
2019/11/14, 39, 18, 23, , 2, 4
2019/11/15, 40, 18, 7, , 3, 6
2019/11/16, 41, 25, 21, , 3, 6
2019/11/17, 44, 22, 26, , 2, 4
2019/11/18, 32, 29, 30, , 2, 5
2019/11/19, 52, 37, 26, , 3, 6
2019/11/20, 58, 26, 39, , 3, 6
2019/11/21, 49, 23, 26, , 2, 6
2019/11/22, 46, 30, 34, , 3, 6
2019/11/23, 57, 32, 32, , 3, 8
2019/11/24, 63, 32, 40, , 2, 6
2019/11/25, 65, 35, 35, , 3, 6
2019/11/26, 47, 39, 28, , 4, 6
2019/11/27, 51, 38, 25, , 3, 6
2019/11/28, 45, 36, 28, , 3, 5
2019/11/29, 51, 40, 32, , 3, 6
2019/11/30, 65, 36, 33, , 2, 5
2019/12/1, 48, 24, 34, , 3, 7
2019/12/2, 45, 36, 35, , 4, 8
2019/12/3, 55, 42, 37, , 3, 7
2019/12/4, 62, 32, 33, , 3, 7
2019/12/5, 58, 27, 37, , 3, 8
2019/12/6, 60, 20, 36, , 2, 7
2019/12/7, 51, 14, 32, , 2, 6
2019/12/8, 33, 21, 32, , 2, 6
2019/12/9, 29, 26, 26, , 4, 7
2019/12/10, 53, 27, 34, , 3, 6
2019/12/11, 62, 31, 39, , 4, 6
2019/12/12, 55, 21, 28, , 3, 6
2019/12/13, 48, 38, 31, , 3, 8
2019/12/14, 69, 45, 35, , 3, 8
2019/12/15, 70, 48, 45, , 3, 8
2019/12/16, 67, 44, 38, , 3, 7
2019/12/17, 63, 28, 41, , 3, 7
2019/12/18, 59, 37, 31, , 3, 8
2019/12/19, 59, 33, 30, , 3, 9
2019/12/20, 64, 41, 29, , 4, 10
2019/12/21, 70, 47, 31, , 4, 8
2019/12/22, 53, 40, 28, , 3, 7
2019/12/23, 46, 39, 26, , 3, 6
2019/12/25, 53, 41, 36, , 2, 6
2019/12/26, 45, 39, 29, , 3, 6
2019/12/27, 47, 33, 28, , 3, 7
2019/12/28, 47, 40, 32, , 3, 7
2019/12/29, 55, 34, 34, , 2, 5
2019/12/30, 43, , , , , 
2019/7/2, 51, 49, 31, , 2, 8
2019/7/3, 72, 48, 23, , 2, 8
2019/7/4, 73, 45, 23, , 3, 9
2019/7/5, 71, 43, 29, , 3, 6
2019/7/6, 58, 43, 24, , 3, 5
2019/7/7, 43, 28, 25, , , 5
2019/7/8, 33, 37, 23, , 1, 7
2019/7/9, 51, 39, 29, , 2, 8
2019/7/10, 47, 55, 33, , 1, 6
2019/7/11, 41, 51, 35, , 1, 7
2019/7/12, 56, 47, 32, , 2, 10
2019/7/13, 68, 45, 26, , 2, 11
2019/7/14, 64, 24, 24, , , 8
2019/7/15, 48, 26, 28, , 1, 9
2019/7/16, 52, 34, 26, , 2, 8
2019/7/17, 52, 50, 31, , 2, 6
2019/7/18, 42, 48, 30, , 1, 5
2019/7/19, 40, 50, 30, , 1, 5
2019/7/20, 40, 44, 25, , 1, 4
2019/7/21, 33, 41, 27, , 1, 5
2019/7/22, 38, 42, 29, , 1, 6
2019/7/23, 52, 29, 21, , 1, 7
2019/7/24, 51, 24, 27, , 1, 8
2019/7/25, 49, 35, 29, , 2, 8
2019/7/26, 66, 39, 31, , 2, 7
2019/7/27, 48, 42, 32, , 2, 8
2019/7/28, 45, 36, 27, , , 7
2019/7/29, 36, 48, 36, , 2, 6
2019/7/30, 49, 52, 35, , 2, 5
2019/7/31, 48, 43, 29, , 1, 4
2019/8/1, 33, 51, 32, , 1, 5
2019/8/2, 52, 51, 33, , 2, 8
2019/8/3, 73, 42, 27, , , 5
2019/8/4, 46, 24, 32, , , 5
2019/8/5, 33, 58, 41, , 1, 5
2019/8/6, 48, 63, 39, , 1, 4
2019/8/7, 48, 47, 36, , 2, 5
2019/8/8, 45, 50, 35, , , 5
2019/8/9, 37, 47, 33, , 1, 6
2019/8/10, 39, 44, 31, , 1, 6
2019/8/11, 44, 21, 33, , , 4
2019/8/12, 36, 45, 37, , 1, 5
2019/8/13, 38, 58, 34, , 1, 5
2019/8/14, 41, 98, 59, , 1, 7
2019/8/15, 77, 63, 67, , 1, 6
2019/8/16, 90, 46, 61, , 1, 4
2019/8/17, 72, 56, 51, , 2, 7
2019/8/18, 71, 42, 34, , 1, 5
2019/8/19, 46, 48, 34, , 1, 4
2019/8/20, 40, 51, 33, , 1, 4
2019/8/21, 32, 53, 40, , 1, 4
2019/8/22, 39, 46, 44, , 1, 4
2019/8/23, 45, 49, 44, , , 5
2019/8/24, 32, 51, 42, , , 4
2019/8/25, 34, 41, 47, , , 4
2019/8/26, 43, 47, 52, , , 4
2019/8/27, 37, 45, 50, , 1, 5
2019/8/28, 52, 69, 40, , 1, 6
2019/8/29, 55, 46, 45, , 1, 6
2019/8/30, 41, 65, 50, , 1, 6
2019/8/31, 60, 57, 44, , 1, 6
2019/9/1, 71, 40, 23, , 1, 7
2019/9/2, 56, 57, 50, , 2, 6
2019/9/3, 76, 58, 46, , 3, 7
2019/9/4, 74, 58, 41, , 2, 6
2019/9/5, 87, 53, 41, , 2, 6
2019/9/6, 70, 62, 35, , 2, 6
2019/9/7, 67, 50, 44, , 1, 6
2019/9/8, 37, 45, 49, , 1, 5
2019/9/9, 38, 53, 44, , 1, 6
2019/9/10, 45, 66, 42, , 3, 7
2019/9/11, 65, 58, 37, , 4, 8
2019/9/12, 61, 57, 33, , 3, 8
2019/9/13, 94, 61, 43, , 2, 6
2019/9/14, 50, 58, 38, , 1, 6
2019/9/15, 42, 48, 37, , 1, 6
2019/9/16, 49, 58, 45, , 2, 7
2019/9/17, 67, 55, 38, , 2, 6
2019/9/18, 72, 48, 37, , 2, 5
2019/9/19, 72, 85, 39, , 1, 5
2019/9/20, 65, 49, 51, , 2, 7
2019/9/21, 67, 52, 43, , 3, 8
2019/9/22, 74, 41, 38, , 2, 6
2019/9/23, 54, 47, 44, , 2, 7
2019/9/24, 58, 45, 45, , 2, 8
2019/9/25, 52, 45, 53, , 2, 8
2019/9/26, 67, 56, 46, , 4, 7
2019/9/27, 66, 43, 44, , 2, 6
2019/9/28, 64, 34, 40, , 1, 5
2019/9/29, 48, 31, 41, , 1, 5
2019/9/30, 49, 26, 38, , 2, 7
2019/10/1, 72, 35, 48, , 1, 7
2019/4/2, 54, 27, 31, , 1, 6
2019/4/3, 59, 20, 30, , 1, 6
2019/4/4, 47, 23, 18, , 1, 5
2019/4/5, 43, 27, 29, , 1, 7
2019/4/6, 67, 23, 46, , 1, 7
2019/4/7, 67, 31, 58, , 3, 7
2019/4/8, 74, 45, 57, , 3, 9
2019/4/9, 84, 30, 45, , 2, 8
2019/4/10, 79, 28, 46, , 2, 6
2019/4/11, 56, 37, 39, , 2, 7
2019/4/12, 68, 42, 47, , 2, 8
2019/4/13, 74, 33, 44, , 3, 7
2019/4/14, 48, 35, 40, , 2, 8
2019/4/15, 59, 30, 30, , 2, 8
2019/4/16, 63, 40, 36, , 3, 9
2019/4/17, 72, 36, 31, , 1, 8
2019/4/18, 61, 34, 36, , 2, 10
2019/4/19, 66, 20, 23, , 1, 8
2019/4/20, 39, 20, 29, , 2, 7
2019/4/21, 45, 30, 23, , 1, 7
2019/4/22, 32, 24, 16, , 2, 11
2019/4/23, 62, 28, 29, , 2, 10
2019/4/24, 67, 23, 23, , 3, 9
2019/4/25, 54, 30, 33, , 4, 9
2019/4/26, 69, 28, 27, , 2, 7
2019/4/27, 59, 29, 26, , 4, 11
2019/4/28, 62, 27, 31, , 3, 7
2019/4/29, 47, 38, 28, , 3, 7
2019/4/30, 63, 36, 23, , 4, 7
2019/5/1, 48, 38, 42, , 4, 6
2019/5/2, 57, 43, 36, , 3, 8
2019/5/3, 68, 38, 30, , 3, 7
2019/5/4, 56, 38, 33, , 3, 8
2019/5/5, 51, 18, 35, , 1, 5
2019/5/6, 41, 34, 30, , 2, 7
2019/5/7, 52, 34, 29, , 2, 8
2019/5/8, 71, 29, 15, , 1, 7
2019/5/9, 58, 29, 29, , 1, 6
2019/5/10, 56, 27, 30, , 1, 5
2019/5/11, 52, 32, 36, , 1, 5
2019/5/12, 73, 27, 30, , 1, 5
2019/5/13, 56, 37, 11, , 3, 9
2019/5/14, 78, 28, 19, , 3, 7
2019/5/15, 76, 35, 26, , 3, 5
2019/5/16, 61, 34, 32, , 2, 5
2019/5/17, 73, 46, 27, , 1, 2
2019/5/18, 87, 29, 28, , 1, 4
2019/5/19, 51, 15, 17, , 1, 6
2019/5/20, 42, 35, 29, , 2, 8
2019/5/21, 71, 30, 28, , 2, 6
2019/5/22, 52, 31, 29, , 2, 5
2019/5/23, 66, 27, 27, , 2, 6
2019/5/24, 58, 25, 28, , 2, 5
2019/5/25, 51, 28, 30, , 1, 5
2019/5/26, 47, 18, 26, , 1, 6
2019/5/27, 45, 24, 30, , 1, 6
2019/5/28, 65, 23, 27, , 2, 6
2019/5/29, 61, 23, 28, , 1, 6
2019/5/30, 55, 23, 22, , 1, 7
2019/5/31, 59, 19, 25, , 1, 7
2019/6/1, 51, 25, 30, , 1, 6
2019/6/2, 47, 25, 30, , 1, 6
2019/6/3, 47, 31, 24, , 3, 8
