date, pm25, pm10, o3, no2, so2, co,ICA,nDia
2021/7/6, 27, , 20, , 4, 3,13.50,-996
2021/7/7, 24, , , , , ,24.00,-997
2021/8/6, 42, , 43, , 3, 6,23.50,-998
2021/8/7, 47, , 41, , 3, 7,24.50,-999
2021/8/8, 55, , 57, , , 7,39.67,-1000
2021/8/9, 63, , 54, , 3, 8,32.00,-1001
2021/8/10, 59, , 41, , 3, 6,27.25,-1002
2021/8/11, 41, , 42, , 3, 6,23.00,-1003
2021/8/12, 45, , 38, , 4, 8,23.75,-1004
2021/8/13, 61, , 45, , 3, 6,28.75,-1005
2021/8/14, 53, , 53, , 4, 13,30.75,-1006
2021/8/15, 73, , 52, , 2, 8,33.75,-1007
2021/8/16, 65, , 42, , 2, 10,29.75,-1008
2021/8/17, 64, , 40, , 3, 9,29.00,-1009
2021/8/18, 57, , 47, , 3, 7,28.50,-1010
2021/8/19, 59, , 54, , 4, 5,30.50,-1011
2021/8/20, 52, , 68, , 5, 6,32.75,-1012
2021/8/21, 64, , 46, , 4, 9,30.75,-1013
2021/8/22, 58, , 46, , 3, 5,28.00,-1014
2021/8/23, 38, , 49, , 3, 6,24.00,-1015
2021/8/24, 50, , 44, , 5, 8,26.75,-1016
2021/8/25, 67, , 28, , 2, 8,26.25,-1017
2021/8/26, 58, , 44, , 1, 6,27.25,-1018
2021/8/27, 60, , 52, , 4, 6,30.50,-1019
2021/8/28, 64, , 47, , 5, 6,30.50,-1020
2021/8/29, 56, , 44, , 3, 5,27.00,-1021
2021/8/30, 43, , 35, , 4, 8,22.50,-1022
2021/8/31, 57, , 63, , 4, 10,33.50,-1023
2021/9/1, 62, , 54, , 3, 5,31.00,-1024
2021/9/2, 37, , 47, , 4, 5,23.25,-1025
2021/9/3, 40, , 51, , 4, 6,25.25,-1026
2021/9/4, 50, , 59, , 3, 6,29.50,-1027
2021/9/5, 43, , 56, , 2, 5,26.50,-1028
2021/9/6, 44, , 32, , 3, 8,21.75,-1029
2021/9/7, 42, , 54, , 3, 4,25.75,-1030
2021/9/8, 56, , 43, , 6, ,35.00,-1031
2021/9/9, 67, , 51, , 4, 7,32.25,-1032
2021/9/10, 50, , 65, , 4, 4,30.75,-1033
2021/9/11, 43, , 47, , 3, 5,24.50,-1034
2021/9/12, 64, , 47, , 3, 3,29.25,-1035
2021/9/13, 45, , 55, , 3, 3,26.50,-1036
2021/9/14, 43, , 73, , 6, 4,31.50,-1037
2021/9/15, 59, , 72, , 4, 3,34.50,-1038
2021/9/16, 52, , 72, , 3, 1,32.00,-1039
2021/9/17, 35, , 79, , 3, 1,29.50,-1040
2021/9/18, 33, , 85, , 3, 1,30.50,-1041
2021/9/19, 38, , 78, , 2, 2,30.00,-1042
2021/9/20, 47, , 60, , 3, 3,28.25,-1043
2021/9/21, 50, , 55, , 3, 3,27.75,-1044
2021/9/22, 56, , 44, , 5, 5,27.50,-1045
2021/9/23, 72, , 56, , 3, ,43.67,-1046
2021/9/24, 43, , 56, , 3, 1,25.75,-1047
2021/9/25, 41, , 84, , 3, ,42.67,-1048
2021/9/26, 25, , 33, , 3, 1,15.50,-1049
2021/9/27, 26, , 81, , 3, 3,28.25,-1050
2021/9/28, 34, , 71, , 4, 5,28.50,-1051
2021/9/29, 57, , 52, , 4, 5,29.50,-1052
2021/9/30, 50, , 42, , 2, 7,25.25,-1053
2021/10/1, 57, , 50, , 4, 8,29.75,-1054
2021/4/2, 45, , 40, , 2, 5,23.00,-1055
2021/4/3, 40, , 36, , 2, 6,21.00,-1056
2021/4/4, 47, , 4, , 2, 4,14.25,-1057
2021/4/5, 45, , 40, , 3, 7,23.75,-1058
2021/4/6, 54, , 39, , 3, 7,25.75,-1059
2021/4/7, 51, , 37, , 4, 9,25.25,-1060
2021/4/8, 64, , 40, , 2, 5,27.75,-1061
2021/4/9, 46, , 34, , 3, 7,22.50,-1062
2021/4/10, 56, , 35, , 3, 8,25.50,-1063
2021/4/11, 62, , 48, , 3, 8,30.25,-1064
2021/4/12, 42, , 32, , 3, 6,20.75,-1065
2021/4/13, 33, , 36, , 3, 4,19.00,-1066
2021/4/14, 31, , 37, , 3, 3,18.50,-1067
2021/4/15, 40, , 30, , 3, 5,19.50,-1068
2021/4/16, 55, , 55, , 4, 5,29.75,-1069
2021/4/17, 52, , 20, , 4, 7,20.75,-1070
2021/4/18, 53, , 48, , 4, 7,28.00,-1071
2021/4/19, 56, , 16, , 3, 8,20.75,-1072
2021/4/20, 45, , 35, , 5, 7,23.00,-1073
2021/4/21, 60, , 43, , 4, 8,28.75,-1074
2021/4/22, 50, , 40, , 5, 7,25.50,-1075
2021/4/23, 65, , 43, , 4, 7,29.75,-1076
2021/4/24, 62, , 55, , 3, 3,30.75,-1077
2021/4/25, 43, , 53, , 3, 3,25.50,-1078
2021/4/26, 48, , 32, , 3, 7,22.50,-1079
2021/4/27, 46, , 21, , 4, 11,20.50,-1080
2021/4/28, 55, , 23, , 3, 9,22.50,-1081
2021/4/29, 49, , 34, , 4, 8,23.75,-1082
2021/4/30, 57, , 24, , 3, 8,23.00,-1083
2021/5/1, 43, , 14, , 3, 7,16.75,-1084
2021/5/2, 33, , 35, , 2, 6,19.00,-1085
2021/5/3, 34, , 23, , 3, 9,17.25,-1086
2021/5/4, 44, , 48, , 3, 9,26.00,-1087
2021/5/5, 56, , 36, , 3, 6,25.25,-1088
2021/5/6, 56, , 35, , 3, 7,25.25,-1089
2021/5/7, 48, , 35, , 4, 8,23.75,-1090
2021/5/8, 55, , 37, , 3, 4,24.75,-1091
2021/5/9, 51, , 26, , 2, 3,20.50,-1092
2021/5/10, 31, , 20, , 2, 3,14.00,-1093
2021/5/11, 20, , 23, , 3, 3,12.25,-1094
2021/5/12, 23, , 18, , 6, 9,14.00,-1095
2021/5/13, 56, , 24, , 4, 7,22.75,-1096
2021/5/14, 54, , 33, , 4, 6,24.25,-1097
2021/5/15, 62, , 32, , 2, 4,25.00,-1098
2021/5/16, 46, , 27, , 2, 3,19.50,-1099
2021/5/17, 38, , 17, , 3, 7,16.25,-1100
2021/5/18, 46, , 24, , 4, 6,20.00,-1101
2021/5/19, 34, , 39, , 3, 5,20.25,-1102
2021/5/20, 47, , 35, , 4, 7,23.25,-1103
2021/5/21, 50, , 35, , 4, 6,23.75,-1104
2021/5/22, 58, , 28, , 3, 5,23.50,-1105
2021/5/23, 41, , 30, , 2, 4,19.25,-1106
2021/5/24, 38, , 33, , 3, 5,19.75,-1107
2021/5/25, 42, , 26, , 3, 7,19.50,-1108
2021/5/26, 58, , 28, , 4, 6,24.00,-1109
2021/5/27, 49, , 28, , 4, 6,21.75,-1110
2021/5/28, 50, , 42, , 4, 6,25.50,-1111
2021/5/29, 61, , 40, , 3, 7,27.75,-1112
2021/5/30, 53, , 36, , 4, 7,25.00,-1113
2021/5/31, 58, , 28, , 6, 10,25.50,-1114
2021/6/1, 63, , 29, , 5, 9,26.50,-1115
2021/6/2, 63, , 40, , 5, 9,29.25,-1116
2021/6/3, 75, , 34, , 5, 6,30.00,-1117
2021/6/4, 44, , 33, , 4, 7,22.00,-1118
2021/6/5, 39, , 33, , 4, 8,21.00,-1119
2021/6/6, 50, , 29, , 3, 6,22.00,-1120
2021/6/7, 46, , 19, , 3, 8,19.00,-1121
2021/6/8, 45, , 12, , 4, 8,17.25,-1122
2021/6/9, 45, , 30, , 4, 7,21.50,-1123
2021/6/10, 63, , 39, , 4, 5,27.75,-1124
2021/6/11, 59, , 27, , 6, 9,25.25,-1125
2021/6/12, 87, , 38, , 5, 7,34.25,-1126
2021/6/13, 57, , 25, , 3, 6,22.75,-1127
2021/6/14, 43, , 25, , 4, 10,20.50,-1128
2021/6/15, 64, , 16, , 4, 7,22.75,-1129
2021/6/16, 46, , 33, , 7, 8,23.50,-1130
2021/6/17, 63, , 34, , 4, 6,26.75,-1131
2021/6/18, 48, , 30, , 5, 8,22.75,-1132
2021/6/19, 52, , 20, , 4, 8,21.00,-1133
2021/6/20, 60, , , , , ,60.00,-1134
2021/6/22, 32, , 37, , 4, 8,20.25,-1135
2021/6/23, 49, , 32, , 4, 6,22.75,-1136
2021/6/24, 53, , 37, , 6, 8,26.00,-1137
2021/6/25, 51, , 44, , 3, 7,26.25,-1138
2021/6/26, 54, , 36, , 4, 7,25.25,-1139
2021/6/27, 54, , 46, , 4, 7,27.75,-1140
2021/6/28, 56, , 31, , 5, 8,25.00,-1141
2021/6/29, 49, , 43, , 3, 3,24.50,-1142
2021/6/30, 34, , 28, , 4, 4,17.50,-1143
2021/7/1, 32, , 38, , 4, 4,19.50,-1144
2021/1/5, 37, , 19, , 2, 5,15.75,-1145
2021/1/6, 35, , 22, , 3, 5,16.25,-1146
2021/1/7, 44, , 39, , 2, 4,22.25,-1147
2021/1/8, 43, , 27, , 4, 8,20.50,-1148
2021/1/9, 59, , 36, , 3, 5,25.75,-1149
2021/1/10, 50, , 37, , 2, 4,23.25,-1150
2021/1/11, 45, , 35, , 4, 7,22.75,-1151
2021/1/12, 51, , 32, , 4, 7,23.50,-1152
2021/1/13, 55, , 34, , 3, 6,24.50,-1153
2021/1/14, 46, , 37, , 4, 6,23.25,-1154
2021/1/15, 55, , 40, , 2, 5,25.50,-1155
2021/1/16, 54, , 36, , 1, 4,23.75,-1156
2021/1/17, 38, , 40, , 1, 3,20.50,-1157
2021/1/18, 37, , 36, , 3, 5,20.25,-1158
2021/1/19, 51, , 40, , 3, 5,24.75,-1159
2021/1/20, 55, , 38, , 3, 5,25.25,-1160
2021/1/21, 53, , 31, , 3, 6,23.25,-1161
2021/1/22, 50, , 19, , 3, 6,19.50,-1162
2021/1/23, 50, , 36, , 3, 7,24.00,-1163
2021/1/24, 54, , 38, , 2, 5,24.75,-1164
2021/1/25, 41, , 27, , 4, 8,20.00,-1165
2021/1/26, 57, , 32, , 3, 7,24.75,-1166
2021/1/27, 57, , 38, , 3, 6,26.00,-1167
2021/1/28, 48, , 46, , 3, 5,25.50,-1168
2021/1/29, 53, , 45, , 2, 6,26.50,-1169
2021/1/30, 44, , 42, , 2, 5,23.25,-1170
2021/1/31, 38, , 42, , 2, 3,21.25,-1171
2021/2/1, 32, , 36, , 3, 7,19.50,-1172
2021/2/2, 46, , 37, , 3, 6,23.00,-1173
2021/2/3, 54, , 37, , 3, 7,25.25,-1174
2021/2/4, 62, , 43, , 3, 7,28.75,-1175
2021/2/5, 48, , 32, , 3, 8,22.75,-1176
2021/2/6, 50, , 40, , 3, 8,25.25,-1177
2021/2/7, 50, , 41, , 2, 6,24.75,-1178
2021/2/8, 49, , 32, , 3, 8,23.00,-1179
2021/2/9, 50, , 41, , 3, 8,25.50,-1180
2021/2/10, 59, , 34, , 2, 7,25.50,-1181
2021/2/11, 44, , 28, , 2, 6,20.00,-1182
2021/2/12, 38, , 29, , 2, 7,19.00,-1183
2021/2/13, 58, , 6, , 2, 6,18.00,-1184
2021/2/14, 54, , , , , ,54.00,-1185
2021/2/16, 69, , 38, , 2, 3,28.00,-1186
2021/2/17, 34, , 37, , 2, 4,19.25,-1187
2021/2/18, 32, , 29, , 2, 5,17.00,-1188
2021/2/19, 41, , 15, , 2, 6,16.00,-1189
2021/2/20, 34, , 34, , 2, 6,19.00,-1190
2021/2/21, 45, , 32, , 2, 4,20.75,-1191
2021/2/22, 32, , 18, , 2, 7,14.75,-1192
2021/2/23, 44, , 44, , 3, 8,24.75,-1193
2021/2/24, 68, , 33, , 3, 7,27.75,-1194
2021/2/25, 48, , 31, , 2, 6,21.75,-1195
2021/2/26, 49, , 27, , 2, 6,21.00,-1196
2021/2/27, 47, , 31, , 2, 6,21.50,-1197
2021/2/28, 50, , 40, , 2, 5,24.25,-1198
2021/3/1, 40, , 22, , 2, 7,17.75,-1199
2021/3/2, 37, , 17, , 2, 8,16.00,-1200
2021/3/3, 45, , 30, , 2, 7,21.00,-1201
2021/3/4, 45, , 26, , 2, 10,20.75,-1202
2021/3/5, 42, , 26, , 3, 10,20.25,-1203
2021/3/6, 61, , 50, , 4, 11,31.50,-1204
2021/3/7, 65, , 45, , 2, 7,29.75,-1205
2021/3/8, 57, , 23, , 2, 9,22.75,-1206
2021/3/9, 50, , 14, , 2, 10,19.00,-1207
2021/3/10, 44, , 17, , 2, 8,17.75,-1208
2021/3/11, 50, , 15, , 4, 10,19.75,-1209
2021/3/12, 55, , 20, , 2, 8,21.25,-1210
2021/3/13, 47, , 31, , 3, 12,23.25,-1211
2021/3/14, 64, , 44, , 1, 7,29.00,-1212
2021/3/15, 39, , 24, , 2, 9,18.50,-1213
2021/3/16, 50, , 33, , 2, 9,23.50,-1214
2021/3/17, 39, , 31, , 3, 10,20.75,-1215
2021/3/18, 53, , 33, , 2, 10,24.50,-1216
2021/3/19, 44, , 36, , 3, 9,23.00,-1217
2021/3/20, 67, , 34, , 2, 6,27.25,-1218
2021/3/21, 51, , 42, , 2, 4,24.75,-1219
2021/3/22, 41, , 25, , 2, 4,18.00,-1220
2021/3/23, 42, , 34, , 2, 8,21.50,-1221
2021/3/24, 53, , 51, , 3, 7,28.50,-1222
2021/3/25, 58, , 51, , 5, 8,30.50,-1223
2021/3/26, 60, , 50, , 3, 9,30.50,-1224
2021/3/27, 73, , 45, , 3, 8,32.25,-1225
2021/3/28, 71, , 47, , 2, 7,31.75,-1226
2021/3/29, 54, , 32, , 2, 7,23.75,-1227
2021/3/30, 58, , 27, , 3, 6,23.50,-1228
2021/3/31, 43, , 34, , 4, 6,21.75,-1229
2021/4/1, 43, , 38, , 3, 6,22.50,-1230
2020/10/2, 37, , 59, , 4, 6,26.50,-1231
2020/10/3, 48, , 44, , 8, 6,26.50,-1232
2020/10/4, 69, , 47, , 8, 5,32.25,-1233
2020/10/5, 50, , 55, , 2, 3,27.50,-1234
2020/10/6, 34, , 75, , 2, 4,28.75,-1235
2020/10/7, 43, , 65, , 2, 5,28.75,-1236
2020/10/8, 47, , 67, , 2, 4,30.00,-1237
2020/10/9, 34, , 81, , 2, 4,30.25,-1238
2020/10/10, 40, , 91, , 2, 4,34.25,-1239
2020/10/11, 55, , 86, , 1, 3,36.25,-1240
2020/10/12, 38, , 74, , 2, 3,29.25,-1241
2020/10/13, 38, , 65, , 2, 3,27.00,-1242
2020/10/14, 44, , 61, , 3, 4,28.00,-1243
2020/10/15, 58, , 49, , 3, 4,28.50,-1244
2020/10/16, 42, , 19, , 2, 5,17.00,-1245
2020/10/17, 35, , 42, , 3, 5,21.25,-1246
2020/10/18, 32, , 48, , 2, 5,21.75,-1247
2020/10/19, 44, , 41, , 3, 8,24.00,-1248
2020/10/20, 50, , 55, , 4, 9,29.50,-1249
2020/10/21, 71, , 41, , 6, 5,30.75,-1250
2020/10/22, 42, , 51, , 3, 4,25.00,-1251
2020/10/23, 26, , 51, , 3, 5,21.25,-1252
2020/10/24, 47, , 49, , 5, 9,27.50,-1253
2020/10/25, 72, , 62, , 4, 7,36.25,-1254
2020/10/26, 60, , 61, , 2, 5,32.00,-1255
2020/10/27, 60, , 26, , 4, 7,24.25,-1256
2020/10/28, 40, , 33, , 2, 6,20.25,-1257
2020/10/29, 43, , 52, , 2, 4,25.25,-1258
2020/10/30, 57, , 38, , 3, 6,26.00,-1259
2020/10/31, 59, , 56, , 4, 6,31.25,-1260
2020/11/1, 64, , 67, , 3, 5,34.75,-1261
2020/11/2, 51, , 56, , 2, 4,28.25,-1262
2020/11/3, 47, , 54, , 4, 5,27.50,-1263
2020/11/4, 52, , 51, , 7, 7,29.25,-1264
2020/11/5, 63, , 77, , 7, 7,38.50,-1265
2020/11/6, 95, , 55, , 10, 8,42.00,-1266
2020/11/7, 86, , 59, , 9, 5,39.75,-1267
2020/11/8, 73, , 73, , 2, 4,38.00,-1268
2020/11/9, 66, , 65, , 3, 4,34.50,-1269
2020/11/10, 61, , 63, , 6, 6,34.00,-1270
2020/11/11, 84, , 54, , 9, 5,38.00,-1271
2020/11/12, 78, , 52, , 15, 6,37.75,-1272
2020/11/13, 88, , 68, , 9, 6,42.75,-1273
2020/11/14, 97, , 54, , 12, 6,42.25,-1274
2020/11/15, 115, , 61, , 19, 6,50.25,-1275
2020/11/16, 94, , 38, , 10, 7,37.25,-1276
2020/11/17, 108, , 44, , 11, 7,42.50,-1277
2020/11/18, 99, , 38, , 7, 7,37.75,-1278
2020/11/19, 82, , 23, , 5, 8,29.50,-1279
2020/11/20, 86, , 17, , 4, 9,29.00,-1280
2020/11/21, 58, , 40, , 5, 9,28.00,-1281
2020/11/22, 57, , 61, , 5, 9,33.00,-1282
2020/11/23, 74, , 24, , 5, 11,28.50,-1283
2020/11/24, 66, , 31, , 3, 6,26.50,-1284
2020/11/25, 37, , 46, , 5, 6,23.50,-1285
2020/11/26, 45, , 48, , 5, 7,26.25,-1286
2020/11/27, 57, , 31, , 6, 9,25.75,-1287
2020/11/28, 61, , 43, , 5, 10,29.75,-1288
2020/11/29, 74, , 63, , 3, 7,36.75,-1289
2020/11/30, 57, , 41, , 4, 6,27.00,-1290
2020/12/1, 55, , 35, , 5, 6,25.25,-1291
2020/12/2, 56, , 27, , 6, 7,24.00,-1292
2020/12/3, 43, , 30, , 6, 8,21.75,-1293
2020/12/4, 57, , 32, , 3, 8,25.00,-1294
2020/12/5, 50, , 35, , 4, 10,24.75,-1295
2020/12/6, 62, , 38, , 2, 6,27.00,-1296
2020/12/7, 39, , 42, , 3, 6,22.50,-1297
2020/12/8, 45, , 32, , 3, 7,21.75,-1298
2020/12/9, 58, , 35, , 4, 8,26.25,-1299
2020/12/10, 56, , 43, , 4, 8,27.75,-1300
2020/12/11, 63, , 40, , 3, 9,28.75,-1301
2020/12/12, 62, , 38, , 6, 11,29.25,-1302
2020/12/13, 72, , 45, , 4, 7,32.00,-1303
2020/12/14, 57, , 41, , 4, 7,27.25,-1304
2020/12/15, 57, , 43, , 5, 8,28.25,-1305
2020/12/16, 58, , 44, , 5, 9,29.00,-1306
2020/12/17, 58, , 21, , 7, 7,23.25,-1307
2020/12/18, 53, , 31, , 3, 8,23.75,-1308
2020/12/19, 60, , 30, , 1, 6,24.25,-1309
2020/12/20, 29, , 43, , 2, 6,20.00,-1310
2020/12/21, 35, , 35, , 4, 7,20.25,-1311
2020/12/22, 53, , 37, , 6, 7,25.75,-1312
2020/12/23, 68, , 36, , 4, 6,28.50,-1313
2020/12/24, 60, , 34, , 3, 5,25.50,-1314
2020/12/25, 46, , 31, , 2, 4,20.75,-1315
2020/12/26, 32, , 20, , 2, 5,14.75,-1316
2020/12/27, 41, , 32, , 2, 4,19.75,-1317
2020/12/28, 42, , 24, , 2, 5,18.25,-1318
2020/12/29, 34, , 28, , 2, 6,17.50,-1319
2020/12/30, 48, , 33, , 2, 6,22.25,-1320
2020/12/31, 43, , 37, , 5, 7,23.00,-1321
2021/1/1, 67, , 51, , 5, 8,32.75,-1322
2021/1/2, 115, , 31, , 2, 4,38.00,-1323
2021/1/3, 30, , 29, , 2, 4,16.25,-1324
2021/1/4, 36, , 17, , 2, 7,15.50,-1325
2020/7/2, 55, , 25, , 4, 7,22.75,-1326
2020/7/3, 59, , 22, , 2, 4,21.75,-1327
2020/7/4, 66, , 25, , 2, ,31.00,-1328
2020/7/7, 51, , 30, , 4, ,28.33,-1329
2020/7/8, 57, , 32, , 6, ,31.67,-1330
2020/7/9, 63, , 35, , 6, ,34.67,-1331
2020/7/10, 58, , 37, , 5, 4,26.00,-1332
2020/7/11, 50, , 47, , 4, 6,26.75,-1333
2020/7/12, 57, , 56, , 3, 3,29.75,-1334
2020/7/13, 47, , 31, , 3, 6,21.75,-1335
2020/7/14, 39, , 45, , 6, 7,24.25,-1336
2020/7/15, 44, , 40, , 3, 3,22.50,-1337
2020/7/16, 31, , 49, , 3, 2,21.25,-1338
2020/7/17, 32, , 61, , 3, 2,24.50,-1339
2020/7/18, 37, , 44, , 2, 2,21.25,-1340
2020/7/19, 29, , 38, , 2, 2,17.75,-1341
2020/7/20, 30, , 34, , 3, 3,17.50,-1342
2020/7/21, 37, , 39, , 5, 6,21.75,-1343
2020/7/22, 46, , 33, , 5, 6,22.50,-1344
2020/7/23, 66, , 35, , 4, 5,27.50,-1345
2020/7/24, 42, , 32, , 4, 8,21.50,-1346
2020/7/25, 52, , 33, , 4, 8,24.25,-1347
2020/7/26, 52, , 37, , 2, 7,24.50,-1348
2020/7/27, 33, , 33, , 3, 7,19.00,-1349
2020/7/28, 37, , 37, , 7, 4,21.25,-1350
2020/7/29, 48, , 33, , 6, 6,23.25,-1351
2020/7/30, 49, , 32, , 5, 5,22.75,-1352
2020/7/31, 42, , 36, , 3, 4,21.25,-1353
2020/8/1, 27, , 40, , 2, 4,18.25,-1354
2020/8/2, 28, , 48, , 2, 3,20.25,-1355
2020/8/3, 26, , 43, , 3, 5,19.25,-1356
2020/8/4, 45, , 47, , 3, 5,25.00,-1357
2020/8/5, 41, , 40, , 4, 5,22.50,-1358
2020/8/6, 34, , 35, , 3, 6,19.50,-1359
2020/8/7, 31, , 37, , 4, 3,18.75,-1360
2020/8/8, 35, , 39, , 2, 3,19.75,-1361
2020/8/9, 27, , 37, , 2, 3,17.25,-1362
2020/8/10, 24, , 41, , 3, 4,18.00,-1363
2020/8/11, 37, , 49, , 5, 5,24.00,-1364
2020/8/12, 51, , 40, , 5, 7,25.75,-1365
2020/8/13, 58, , 37, , 4, 7,26.50,-1366
2020/8/14, 53, , 41, , 4, 7,26.25,-1367
2020/8/15, 48, , 36, , 3, 7,23.50,-1368
2020/8/16, 52, , 57, , 2, 6,29.25,-1369
2020/8/17, 36, , 54, , 5, 7,25.50,-1370
2020/8/18, 56, , 39, , 2, 5,25.50,-1371
2020/8/19, 47, , 40, , 2, 3,23.00,-1372
2020/8/20, 45, , 32, , 3, 5,21.25,-1373
2020/8/21, 45, , 32, , 3, 4,21.00,-1374
2020/8/22, 39, , 54, , 4, 6,25.75,-1375
2020/8/23, 44, , 65, , 2, 5,29.00,-1376
2020/8/24, 48, , 60, , 4, 6,29.50,-1377
2020/8/25, 53, , 47, , 4, 5,27.25,-1378
2020/8/26, 54, , 46, , 4, 5,27.25,-1379
2020/8/27, 53, , 58, , 4, 4,29.75,-1380
2020/8/28, 45, , 36, , 4, 6,22.75,-1381
2020/8/29, 54, , 34, , 3, 6,24.25,-1382
2020/8/30, 50, , 73, , 3, 6,33.00,-1383
2020/8/31, 50, , 71, , 4, 5,32.50,-1384
2020/9/1, 56, , 39, , 4, 4,25.75,-1385
2020/9/2, 41, , 53, , 3, 6,25.75,-1386
2020/9/3, 49, , 48, , 3, 5,26.25,-1387
2020/9/4, 43, , 46, , 3, 5,24.25,-1388
2020/9/5, 43, , 49, , 3, 3,24.50,-1389
2020/9/6, 20, , 70, , 2, 4,24.00,-1390
2020/9/7, 33, , 47, , 3, 5,22.00,-1391
2020/9/8, 43, , 54, , 3, 5,26.25,-1392
2020/9/9, 43, , 70, , 4, 5,30.50,-1393
2020/9/10, 44, , 62, , 3, 4,28.25,-1394
2020/9/11, 50, , 64, , 4, 5,30.75,-1395
2020/9/12, 59, , 43, , 3, 5,27.50,-1396
2020/9/13, 26, , 45, , 2, 3,19.00,-1397
2020/9/14, 23, , 50, , 2, 3,19.50,-1398
2020/9/15, 28, , 45, , 4, 5,20.50,-1399
2020/9/16, 45, , 56, , 7, 8,29.00,-1400
2020/9/17, 66, , 56, , 5, 9,34.00,-1401
2020/9/18, 65, , 48, , 5, 9,31.75,-1402
2020/9/19, 69, , 40, , 7, 12,32.00,-1403
2020/9/20, 73, , 45, , 3, 7,32.00,-1404
2020/9/21, 50, , 59, , 3, 6,29.50,-1405
2020/9/22, 38, , 66, , 4, 5,28.25,-1406
2020/9/23, 44, , 57, , 4, 5,27.50,-1407
2020/9/24, 55, , , , , ,55.00,-1408
2020/10/1, 38, , 52, , 3, 3,24.00,-1409
2020/4/2, 29, , 37, , 1, 4,17.75,-1410
2020/4/3, 34, , 38, , 1, 3,19.00,-1411
2020/4/4, 25, , 37, , 1, 3,16.50,-1412
2020/4/5, 37, , 33, , 1, 3,18.50,-1413
2020/4/6, 37, , 37, , 1, 3,19.50,-1414
2020/4/7, 28, , 36, , 1, 3,17.00,-1415
2020/4/8, 29, , 39, , 1, 3,18.00,-1416
2020/4/9, 32, , 36, , 1, 3,18.00,-1417
2020/4/10, 41, , 45, , 1, 4,22.75,-1418
2020/4/11, 41, , 31, , 1, 3,19.00,-1419
2020/4/12, 25, , 36, , 1, 4,16.50,-1420
2020/4/13, 38, , 39, , 1, 4,20.50,-1421
2020/4/14, 24, , 33, , 1, 4,15.50,-1422
2020/4/15, 21, , 34, , , 5,20.00,-1423
2020/4/16, 22, , 38, , 1, 5,16.50,-1424
2020/4/17, 44, , 66, , 2, 6,29.50,-1425
2020/4/18, 61, , 55, , 1, 5,30.50,-1426
2020/4/19, 49, , 40, , 1, 4,23.50,-1427
2020/4/20, 36, , 38, , 1, 4,19.75,-1428
2020/4/21, 36, , 39, , 1, 4,20.00,-1429
2020/4/22, 43, , 44, , 1, 4,23.00,-1430
2020/4/23, 38, , 33, , 1, 4,19.00,-1431
2020/4/24, 35, , 35, , 1, 3,18.50,-1432
2020/4/25, 32, , 39, , 1, 4,19.00,-1433
2020/4/26, 32, , 43, , 1, 5,20.25,-1434
2020/4/27, 43, , 41, , 2, 6,23.00,-1435
2020/4/28, 39, , 34, , 2, 5,20.00,-1436
2020/4/29, 47, , 39, , 1, 5,23.00,-1437
2020/4/30, 50, , 39, , 1, 5,23.75,-1438
2020/5/1, 42, , 22, , 1, 5,17.50,-1439
2020/5/2, 47, , 25, , 1, 5,19.50,-1440
2020/5/3, 38, , 29, , 1, 5,18.25,-1441
2020/5/4, 35, , 30, , 2, 5,18.00,-1442
2020/5/5, 48, , 25, , 2, 5,20.00,-1443
2020/5/6, 38, , 31, , 2, 5,19.00,-1444
2020/5/7, 39, , 30, , 2, 5,19.00,-1445
2020/5/8, 37, , 30, , 1, 4,18.00,-1446
2020/5/9, 31, , 26, , 1, 4,15.50,-1447
2020/5/10, 33, , 29, , 1, 5,17.00,-1448
2020/5/11, 41, , 31, , 1, 5,19.50,-1449
2020/5/12, 38, , 24, , 1, 5,17.00,-1450
2020/5/13, 31, , 25, , 2, 4,15.50,-1451
2020/5/14, 43, , 47, , 4, 9,25.75,-1452
2020/5/15, 66, , 40, , 2, 4,28.00,-1453
2020/5/16, 45, , 27, , 1, 3,19.00,-1454
2020/5/17, 26, , 11, , 2, 1,10.00,-1455
2020/5/18, 26, , 28, , 2, 1,14.25,-1456
2020/5/19, 35, , 13, , 5, 9,15.50,-1457
2020/5/20, 40, , , , , ,40.00,-1458
2020/5/23, 40, , 29, , 2, 6,19.25,-1459
2020/5/24, 36, , 29, , 2, 3,17.50,-1460
2020/5/25, 22, , 26, , 1, 5,13.50,-1461
2020/5/26, 22, , 26, , 2, 4,13.50,-1462
2020/5/27, 22, , 31, , 2, 4,14.75,-1463
2020/5/28, 30, , 37, , 2, 7,19.00,-1464
2020/5/29, 48, , 29, , 2, 6,21.25,-1465
2020/5/30, 38, , 27, , 1, 4,17.50,-1466
2020/5/31, 26, , 31, , 1, 3,15.25,-1467
2020/6/1, 28, , 28, , 2, 5,15.75,-1468
2020/6/2, 38, , 25, , 2, 5,17.50,-1469
2020/6/3, 38, , 27, , 3, 6,18.50,-1470
2020/6/4, 44, , 43, , 3, 6,24.00,-1471
2020/6/5, 44, , 26, , 3, 6,19.75,-1472
2020/6/6, 40, , 44, , 2, 4,22.50,-1473
2020/6/7, 33, , 36, , 2, 3,18.50,-1474
2020/6/8, 30, , 36, , 2, 5,18.25,-1475
2020/6/9, 29, , 43, , 3, 7,20.50,-1476
2020/6/10, 43, , 45, , 3, 8,24.75,-1477
2020/6/11, 57, , 68, , 3, 6,33.50,-1478
