date, pm25, pm10, o3, no2, so2, co,ICA,nDia
2021/1/21, 45, 31, 27, , 1, 4,21.60,-1125
2021/1/22, 46, 15, 17, , 1, 5,16.80,-1126
2021/1/23, 43, 26, 31, , 2, 6,21.60,-1127
2021/1/24, 54, 23, 29, , 1, 4,22.20,-1128
2021/1/25, 40, 29, 29, , , 4,25.50,-1129
2021/1/26, 50, 25, 24, , , 4,25.75,-1130
2021/1/27, 44, 33, 34, , 1, 4,23.20,-1131
2021/1/28, 51, 34, 32, , , 4,30.25,-1132
2021/1/29, 42, 37, 35, , 2, 5,24.20,-1133
2021/1/30, 48, 33, 38, , 2, 6,25.40,-1134
2021/1/31, 42, 43, 38, , 4, 7,26.80,-1135
2021/2/1, 52, 39, 31, , 2, 6,26.00,-1136
2021/2/2, 51, 38, 32, , 2, 6,25.80,-1137
2021/2/3, 51, 39, 34, , 2, 6,26.40,-1138
2021/2/4, 48, 39, 34, , 2, 8,26.20,-1139
2021/2/5, 58, 28, 30, , 1, 6,24.60,-1140
2021/2/6, 49, 38, 36, , 3, 4,26.00,-1141
2021/2/7, 59, 39, 36, , 1, 5,28.00,-1142
2021/2/8, 58, 36, 24, , 2, 6,25.20,-1143
2021/2/9, 48, 37, 36, , 2, 6,25.80,-1144
2021/2/10, 70, 20, 30, , 2, 6,25.60,-1145
2021/2/11, 49, 14, 26, , 2, 6,19.40,-1146
2021/2/12, 38, 23, 25, , 2, 4,18.40,-1147
2021/2/13, 51, 14, 10, , 1, 4,16.00,-1148
2021/2/14, 47, , , , , ,47.00,-1149
2021/2/16, 66, 13, 35, , 1, 4,23.80,-1150
2021/2/17, 33, 16, 31, , 2, 4,17.20,-1151
2021/2/18, 40, 17, 29, , 1, 5,18.40,-1152
2021/2/19, 34, 29, 21, , , 3,21.75,-1153
2021/2/20, 33, 21, 32, , 2, 4,18.40,-1154
2021/2/21, 39, 18, 26, , 1, 3,17.40,-1155
2021/2/22, 31, 18, 18, , 1, 4,14.40,-1156
2021/2/23, 37, 43, 38, , 1, 6,25.00,-1157
2021/2/24, 61, 36, 35, , 1, 4,27.40,-1158
2021/2/25, 58, 27, 31, , 2, 3,24.20,-1159
2021/2/26, 41, 30, 28, , 2, 4,21.00,-1160
2021/2/27, 47, 20, 28, , 1, 4,20.00,-1161
2021/2/28, 39, 19, 32, , 1, 4,19.00,-1162
2021/3/1, 38, 15, 27, , 1, 5,17.20,-1163
2021/3/2, 32, 16, 19, , 1, 6,14.80,-1164
2021/3/3, 41, 16, 24, , 2, 6,17.80,-1165
2021/3/4, 46, 21, 27, , 3, 7,20.80,-1166
2021/3/5, 41, 24, 27, , 3, 8,20.60,-1167
2021/3/6, 58, 36, 46, , 5, 9,30.80,-1168
2021/3/7, 77, 29, 38, , 1, 4,29.80,-1169
2021/3/8, 60, 18, 21, , 1, 3,20.60,-1170
2021/3/9, 38, 17, 19, , 1, 4,15.80,-1171
2021/3/10, 32, 16, 21, , 1, 4,14.80,-1172
2021/3/11, 36, 21, 21, , 2, 5,17.00,-1173
2021/3/12, 45, 20, 22, , 1, 4,18.40,-1174
2021/3/13, 43, 23, 26, , 2, 6,20.00,-1175
2021/3/14, 61, 20, 35, , 1, 5,24.40,-1176
2021/3/15, 40, 18, 30, , 1, 5,18.80,-1177
2021/3/16, 43, 23, 32, , 2, 6,21.20,-1178
2021/3/17, 50, 33, 27, , 5, 9,24.80,-1179
2021/3/18, 75, 18, 30, , 2, 4,25.80,-1180
2021/3/19, 48, 30, 36, , 4, 6,24.80,-1181
2021/3/20, 68, 24, 28, , 2, 5,25.40,-1182
2021/3/21, 51, 27, 32, , 2, 5,23.40,-1183
2021/3/22, 57, 19, 27, , 1, 3,21.40,-1184
2021/3/23, 41, 22, 33, , 1, 5,20.40,-1185
2021/3/24, 54, 34, 39, , 2, 5,26.80,-1186
2021/3/25, 62, 30, 41, , 4, 6,28.60,-1187
2021/3/26, 57, 36, 39, , 2, 5,27.80,-1188
2021/3/27, 70, 34, 36, , 1, 5,29.20,-1189
2021/3/28, 62, 26, 37, , 1, 4,26.00,-1190
2021/3/29, 52, 26, 31, , 1, 4,22.80,-1191
2021/3/30, 43, 39, 22, , 3, 5,22.40,-1192
2021/3/31, 52, 31, 28, , 3, 5,23.80,-1193
2021/4/1, 42, 30, 34, , 2, 4,22.40,-1194
2020/10/2, 65, 45, 48, , 4, 6,33.60,-1195
2020/10/3, 68, 41, 39, , 2, 5,31.00,-1196
2020/10/4, 66, 34, 40, , 6, 5,30.20,-1197
2020/10/5, 58, 35, 52, , 2, 5,30.40,-1198
2020/10/6, 48, 46, 56, , 3, 5,31.60,-1199
2020/10/7, 60, 46, 53, , 2, 4,33.00,-1200
2020/10/8, 59, 19, 56, , 3, 5,28.40,-1201
2020/10/9, 43, 34, 63, , 2, 5,29.40,-1202
2020/10/10, 45, 43, 72, , 3, 5,33.60,-1203
2020/10/11, 51, 38, 65, , 3, 5,32.40,-1204
2020/10/12, 58, 42, 59, , 3, 5,33.40,-1205
2020/10/13, 58, 49, 51, , 4, 5,33.40,-1206
2020/10/14, 62, 41, 48, , 3, 5,31.80,-1207
2020/10/15, 62, 43, 50, , 2, 5,32.40,-1208
2020/10/16, 64, 42, 40, , 4, 6,31.20,-1209
2020/10/17, 49, 42, 34, , 2, 6,26.60,-1210
2020/10/18, 49, 31, 40, , 1, 6,25.40,-1211
2020/10/19, 48, 24, 37, , 1, 7,23.40,-1212
2020/10/20, 49, 36, 45, , 2, 7,27.80,-1213
2020/10/21, 77, 32, 37, , 4, 7,31.40,-1214
2020/10/22, 64, 23, 43, , 3, 3,27.20,-1215
2020/10/23, 40, 39, 43, , 3, 3,25.60,-1216
2020/10/24, 55, 37, 39, , 2, 4,27.40,-1217
2020/10/25, 68, 29, 46, , 2, 3,29.60,-1218
2020/10/26, 61, 35, 49, , 3, 3,30.20,-1219
2020/10/27, 64, 29, 28, , 5, 6,26.40,-1220
2020/10/28, 64, 17, 30, , 2, 4,23.40,-1221
2020/10/29, 36, 33, 48, , 2, 5,24.80,-1222
2020/10/30, 63, 31, 35, , 3, 5,27.40,-1223
2020/10/31, 56, 37, 43, , 3, 6,29.00,-1224
2020/11/1, 64, 40, 42, , 3, 6,31.00,-1225
2020/11/2, 65, 47, 45, , 3, 6,33.20,-1226
2020/11/3, 63, 46, 49, , 4, 6,33.60,-1227
2020/11/4, 65, 54, 51, , 8, 6,36.80,-1228
2020/11/5, 81, 63, 63, , 10, 7,44.80,-1229
2020/11/6, 93, 58, 58, , 14, 6,45.80,-1230
2020/11/7, 90, 56, 52, , 12, 8,43.60,-1231
2020/11/8, 87, 59, 60, , 7, 7,44.00,-1232
2020/11/9, 83, 52, 46, , 6, 5,38.40,-1233
2020/11/10, 73, 59, 50, , 6, 5,38.60,-1234
2020/11/11, 91, 58, 47, , 12, 4,42.40,-1235
2020/11/12, 88, 56, 51, , 13, 4,42.40,-1236
2020/11/13, 89, 58, 53, , 9, 5,42.80,-1237
2020/11/14, 103, 59, 57, , 3, 4,45.20,-1238
2020/11/15, 111, 54, 49, , 4, 4,44.40,-1239
2020/11/16, 89, 63, 38, , 5, 5,40.00,-1240
2020/11/17, 98, 55, 42, , 6, 7,41.60,-1241
2020/11/18, 96, 49, 43, , 3, 6,39.40,-1242
2020/11/19, 97, , , , , ,97.00,-1243
2020/11/21, 54, 23, 33, , 5, 10,25.00,-1244
2020/11/22, 61, 34, 42, , 5, 9,30.20,-1245
2020/11/23, 75, 27, 29, , 4, 9,28.80,-1246
2020/11/24, 60, 33, 35, , 6, 9,28.60,-1247
2020/11/25, 63, 32, 42, , 5, 10,30.40,-1248
2020/11/26, 64, 20, 44, , 4, 9,28.20,-1249
2020/11/27, 47, 29, 23, , 7, 11,23.40,-1250
2020/11/28, 74, 36, 45, , 6, 10,34.20,-1251
2020/11/29, 81, 29, 45, , 5, 9,33.80,-1252
2020/11/30, 57, 33, 35, , 4, 5,26.80,-1253
2020/12/1, 56, 30, 33, , 4, 4,25.40,-1254
2020/12/2, 50, 17, 24, , 5, 6,20.40,-1255
2020/12/3, 45, 24, 25, , 5, 6,21.00,-1256
2020/12/4, 51, 14, 21, , 4, 4,18.80,-1257
2020/12/5, 33, 26, 26, , 4, 6,19.00,-1258
2020/12/6, 60, 22, 32, , 4, 5,24.60,-1259
2020/12/7, 47, 27, 37, , 4, 5,24.00,-1260
2020/12/8, 48, 24, 28, , 3, 5,21.60,-1261
2020/12/9, 45, 30, 34, , 5, 5,23.80,-1262
2020/12/10, 54, 29, 37, , 5, 5,26.00,-1263
2020/12/11, 53, 29, 38, , 5, 6,26.20,-1264
2020/12/12, 58, 44, 39, , 5, 6,30.40,-1265
2020/12/13, 70, 27, 36, , 3, 4,28.00,-1266
2020/12/14, 46, 32, 35, , 3, 4,24.00,-1267
2020/12/15, 52, 28, 34, , 3, 4,24.20,-1268
2020/12/16, 47, 32, 38, , 7, 4,25.60,-1269
2020/12/17, 60, 21, 22, , 2, 5,22.00,-1270
2020/12/18, 51, 26, 28, , 2, 4,22.20,-1271
2020/12/19, 49, 26, 33, , 3, 4,23.00,-1272
2020/12/20, 41, 21, 35, , 3, 4,20.80,-1273
2020/12/21, 32, 22, 32, , 4, 5,19.00,-1274
2020/12/22, 43, 29, 34, , 4, 5,23.00,-1275
2020/12/23, 61, 28, 32, , 4, 6,26.20,-1276
2020/12/24, 51, 17, 27, , 4, 6,21.00,-1277
2020/12/25, 41, 12, 28, , 3, 5,17.80,-1278
2020/12/26, 33, 12, 22, , 4, 6,15.40,-1279
2020/12/27, 37, 16, 26, , 4, 5,17.60,-1280
2020/12/28, 43, 10, 24, , 4, 4,17.00,-1281
2020/12/29, 24, 17, 29, , 3, 5,15.60,-1282
2020/12/30, 36, 16, 30, , 3, 5,18.00,-1283
2020/12/31, 38, 29, 27, , 4, 6,20.80,-1284
2021/1/1, 55, 45, 37, , 3, 5,29.00,-1285
2021/1/2, 94, 10, 29, , 2, 3,27.60,-1286
2021/1/3, 30, 13, 22, , 2, 3,14.00,-1287
2021/1/4, 26, 11, 19, , 3, 4,12.60,-1288
2020/7/2, 55, 25, 23, , 2, 5,22.00,-1289
2020/7/3, 48, 28, 22, , 2, 5,21.00,-1290
2020/7/4, 51, 21, 23, , 2, 5,20.40,-1291
2020/7/5, 48, 20, 30, , 2, 4,20.80,-1292
2020/7/6, 49, 24, 32, , 2, 5,22.40,-1293
2020/7/7, 57, 26, 29, , 2, 5,23.80,-1294
2020/7/8, 53, 30, 29, , 3, 7,24.40,-1295
2020/7/9, 62, 33, 31, , 3, 6,27.00,-1296
2020/7/10, 63, 34, 33, , 3, 6,27.80,-1297
2020/7/11, 52, 30, 34, , 3, 6,25.00,-1298
2020/7/12, 59, 34, 44, , 3, 5,29.00,-1299
2020/7/13, 55, 18, 33, , 3, 6,23.00,-1300
2020/7/14, 41, 29, 39, , 4, 5,23.60,-1301
2020/7/15, 46, 24, 36, , 4, 4,22.80,-1302
2020/7/16, 42, 33, 40, , 4, 5,24.80,-1303
2020/7/17, 40, 34, 51, , 4, 4,26.60,-1304
2020/7/18, 49, 34, 38, , 3, 4,25.60,-1305
2020/7/19, 42, 28, 32, , 3, 4,21.80,-1306
2020/7/20, 44, 31, 30, , 3, 5,22.60,-1307
2020/7/21, 47, 31, 33, , 3, 4,23.60,-1308
2020/7/22, 47, 29, 29, , 3, 5,22.60,-1309
2020/7/23, 52, 31, 27, , 3, 4,23.40,-1310
2020/7/24, 42, 42, 30, , 4, 6,24.80,-1311
2020/7/25, 58, 26, 31, , 3, 5,24.60,-1312
2020/7/26, 52, 25, 32, , 2, 4,23.00,-1313
2020/7/27, 44, 29, 30, , 2, 5,22.00,-1314
2020/7/28, 46, 44, 34, , 4, 6,26.80,-1315
2020/7/29, 55, 34, 35, , 3, 5,26.40,-1316
2020/7/30, 46, 35, 30, , 4, 6,24.20,-1317
2020/7/31, 49, 41, 31, , 4, 7,26.40,-1318
2020/8/1, 53, 38, 34, , 3, 6,26.80,-1319
2020/8/2, 44, 34, 42, , 3, 4,25.40,-1320
2020/8/3, 49, 49, 36, , 4, 6,28.80,-1321
2020/8/4, 57, 41, 40, , 4, 5,29.40,-1322
2020/8/5, 53, 49, 36, , 4, 5,29.40,-1323
2020/8/6, 67, 47, 34, , 2, 5,31.00,-1324
2020/8/7, 65, 67, 36, , 2, 5,35.00,-1325
2020/8/8, 55, 49, 37, , 3, 6,30.00,-1326
2020/8/9, 46, 48, 34, , 1, 4,26.60,-1327
2020/8/10, 44, 44, 39, , 2, 6,27.00,-1328
2020/8/11, 59, 56, 41, , 5, 6,33.40,-1329
2020/8/12, 68, 49, 37, , 3, 6,32.60,-1330
2020/8/13, 67, 50, 35, , 3, 6,32.20,-1331
2020/8/14, 65, 32, 40, , 2, 5,28.80,-1332
2020/8/15, 47, 42, 35, , 2, 6,26.40,-1333
2020/8/16, 56, 35, 45, , 1, 5,28.40,-1334
2020/8/17, 56, 41, 41, , 2, 4,28.80,-1335
2020/8/18, 51, 22, 32, , 1, 3,21.80,-1336
2020/8/19, 38, 27, 32, , 2, 4,20.60,-1337
2020/8/20, 44, 20, 28, , 2, 5,19.80,-1338
2020/8/21, 45, 20, 28, , 3, 6,20.40,-1339
2020/8/22, 49, 31, 44, , 4, 6,26.80,-1340
2020/8/23, 60, 29, 38, , 2, 4,26.60,-1341
2020/8/24, 51, 39, 46, , 3, 5,28.80,-1342
2020/8/25, 59, 41, 43, , 3, 5,30.20,-1343
2020/8/26, 63, 40, 41, , 3, 4,30.20,-1344
2020/8/27, 60, 37, 48, , 5, 6,31.20,-1345
2020/8/28, 55, 25, 33, , 2, 5,24.00,-1346
2020/8/29, 45, 27, 32, , 2, 6,22.40,-1347
2020/8/30, 51, 27, 49, , 2, 6,27.00,-1348
2020/8/31, 50, 32, 59, , 2, 7,30.00,-1349
2020/9/1, 60, 25, 36, , 3, 8,26.40,-1350
2020/9/2, 57, 37, 47, , 3, 8,30.40,-1351
2020/9/3, 69, 34, 43, , 3, 7,31.20,-1352
2020/9/4, 62, 38, 40, , 2, 6,29.60,-1353
2020/9/5, 60, 35, 40, , 3, 6,28.80,-1354
2020/9/6, 43, 29, 54, , 2, 5,26.60,-1355
2020/9/7, 50, 44, 48, , 2, 5,29.80,-1356
2020/9/8, 61, 34, 44, , 2, 5,29.20,-1357
2020/9/9, 50, 40, 52, , 3, 6,30.20,-1358
2020/9/10, 61, 44, 52, , 4, 6,33.40,-1359
2020/9/11, 65, 49, 48, , 5, 7,34.80,-1360
2020/9/12, 74, 44, 44, , 4, 6,34.40,-1361
2020/9/13, 65, 42, 39, , 2, 5,30.60,-1362
2020/9/14, 41, 35, 43, , 2, 5,25.20,-1363
2020/9/15, 41, 46, 35, , 4, 6,26.40,-1364
2020/9/16, 63, 53, 41, , 5, 9,34.20,-1365
2020/9/17, 81, 37, 46, , 4, 7,35.00,-1366
2020/9/18, 76, 30, 45, , 3, 7,32.20,-1367
2020/9/19, 64, 41, 39, , 4, 9,31.40,-1368
2020/9/20, 79, 32, 41, , 2, 6,32.00,-1369
2020/9/21, 65, 36, 49, , 3, 7,32.00,-1370
2020/9/22, 56, 38, 54, , 2, 6,31.20,-1371
2020/9/23, 57, 41, 47, , 3, 7,31.00,-1372
2020/9/24, 70, , , , , ,70.00,-1373
2020/10/1, 55, 45, 41, , 4, 5,30.00,-1374
2020/4/2, 33, 19, 28, , 1, 4,17.00,-1375
2020/4/3, 47, 24, 30, , 2, 5,21.60,-1376
2020/4/4, 51, 23, 30, , 1, 3,21.60,-1377
2020/4/5, 42, 18, 22, , 2, 3,17.40,-1378
2020/4/6, 35, 18, 30, , 2, 3,17.60,-1379
2020/4/7, 36, 21, 30, , 1, 3,18.20,-1380
2020/4/8, 30, 24, 29, , 1, 4,17.60,-1381
2020/4/9, 42, 23, 31, , , 4,25.00,-1382
2020/4/10, 37, 23, 28, , , 4,23.00,-1383
2020/4/11, 40, 9, 24, , , 4,19.25,-1384
2020/4/12, 26, 49, 25, , , 4,26.00,-1385
2020/4/13, 39, 37, 30, , , 3,27.25,-1386
2020/4/14, 24, 13, 25, , , 2,16.00,-1387
2020/4/15, 24, 10, 32, , , 3,17.25,-1388
2020/4/16, 30, 18, 26, , 1, 3,15.60,-1389
2020/4/17, 45, 23, 49, , 2, 5,24.80,-1390
2020/4/18, 59, 17, 39, , 1, 4,24.00,-1391
2020/4/19, 47, 17, 34, , , 3,25.25,-1392
2020/4/20, 42, 22, 31, , 1, 4,20.00,-1393
2020/4/21, 41, 22, 27, , 1, 3,18.80,-1394
2020/4/22, 41, 20, 27, , 1, 3,18.40,-1395
2020/4/23, 49, 15, 22, , , 3,22.25,-1396
2020/4/24, 37, 16, 24, , , 3,20.00,-1397
2020/4/25, 36, 11, 29, , , 3,19.75,-1398
2020/4/26, 31, 20, 35, , 1, 4,18.20,-1399
2020/4/27, 49, 28, 37, , 1, 6,24.20,-1400
2020/4/28, 58, 25, 30, , 1, 5,23.80,-1401
2020/4/29, 50, 24, 27, , 1, 4,21.20,-1402
2020/4/30, 46, 20, 26, , 1, 4,19.40,-1403
2020/5/1, 37, 20, 22, , 1, 5,17.00,-1404
2020/5/2, 45, 17, 20, , 1, 4,17.40,-1405
2020/5/3, 35, 16, 20, , 1, 4,15.20,-1406
2020/5/4, 38, 21, 22, , 1, 5,17.40,-1407
2020/5/5, 36, 28, 22, , 1, 6,18.60,-1408
2020/5/6, 48, 29, 27, , 1, 5,22.00,-1409
2020/5/7, 48, 24, 26, , 1, 4,20.60,-1410
2020/5/8, 38, 27, 26, , 1, 4,19.20,-1411
2020/5/9, 46, 25, 23, , 1, 4,19.80,-1412
2020/5/10, 37, 21, 26, , 1, 4,17.80,-1413
2020/5/11, 44, 23, 23, , 1, 4,19.00,-1414
2020/5/12, 38, 13, 20, , 1, 5,15.40,-1415
2020/5/13, 29, 14, 27, , 1, 4,15.00,-1416
2020/5/14, 38, 33, 32, , 3, 6,22.40,-1417
2020/5/15, 68, 30, 34, , 2, 5,27.80,-1418
2020/5/16, 52, 24, 25, , 1, 6,21.60,-1419
2020/5/17, 48, 9, 12, , 1, 5,15.00,-1420
2020/5/18, 35, 22, 22, , 1, 5,17.00,-1421
2020/5/19, 30, 37, 16, , 5, 12,20.00,-1422
2020/5/20, 58, , , , , ,58.00,-1423
2020/5/23, 53, 34, 27, , 2, 4,24.00,-1424
2020/5/24, 49, 25, 25, , 1, 3,20.60,-1425
2020/5/25, 33, 26, 25, , 1, 4,17.80,-1426
2020/5/26, 41, 36, 21, , 2, 4,20.80,-1427
2020/5/27, 40, 34, 27, , 2, 4,21.40,-1428
2020/5/28, 45, 30, 25, , 1, 4,21.00,-1429
2020/5/29, 40, 19, 21, , 1, 5,17.20,-1430
2020/5/30, 37, 15, 20, , 1, 5,15.60,-1431
2020/5/31, 33, 15, 20, , 1, 4,14.60,-1432
2020/6/1, 31, 17, 18, , 1, 5,14.40,-1433
2020/6/2, 35, 17, 22, , 1, 5,16.00,-1434
2020/6/3, 43, 23, 21, , 2, 5,18.80,-1435
2020/6/4, 46, 29, 34, , 3, 5,23.40,-1436
2020/6/5, 48, 31, 20, , 4, 6,21.80,-1437
2020/6/6, 65, 27, 35, , 4, 5,27.20,-1438
2020/6/7, 50, 24, 32, , 2, 3,22.20,-1439
2020/6/8, 54, 30, 34, , 3, 5,25.20,-1440
2020/6/9, 51, 31, 35, , 3, 5,25.00,-1441
2020/6/10, 50, 33, 35, , 2, 4,24.80,-1442
2020/6/11, 49, 34, 37, , 2, 4,25.20,-1443
2020/6/12, 54, 28, 34, , 2, 4,24.40,-1444
2020/6/13, 50, 39, 32, , 2, 5,25.60,-1445
2020/6/14, 65, 17, 26, , 2, 4,22.80,-1446
2020/6/15, 49, 20, 22, , 2, 5,19.60,-1447
2020/6/16, 44, 27, 30, , 3, 5,21.80,-1448
2020/6/17, 54, 30, 33, , 2, 4,24.60,-1449
2020/6/18, 51, 20, 33, , 2, 5,22.20,-1450
2020/6/19, 37, 18, 27, , 2, 5,17.80,-1451
2020/6/20, 41, 17, 18, , 2, 6,16.80,-1452
2020/6/21, 44, 16, 24, , 2, 5,18.20,-1453
2020/6/22, 38, 23, 29, , 2, 6,19.60,-1454
2020/6/23, 42, 26, 24, , 3, 6,20.20,-1455
2020/6/24, 57, 34, 37, , 4, 6,27.60,-1456
2020/6/25, 59, 31, 26, , 3, 5,24.80,-1457
2020/6/26, 57, 26, 25, , 1, 4,22.60,-1458
2020/6/27, 44, 27, 33, , 2, 4,22.00,-1459
2020/6/28, 52, 27, 35, , 2, 4,24.00,-1460
2020/6/29, 59, 36, 31, , 3, 6,27.00,-1461
2020/6/30, 66, 34, 36, , 1, 4,28.20,-1462
2020/7/1, 52, 35, 31, , 2, 4,24.80,-1463
2020/1/2, 50, 18, 20, , 3, 8,19.80,-1464
2020/1/3, 34, 24, 27, , 3, 6,18.80,-1465
2020/1/4, 44, 31, 37, , 3, 6,24.20,-1466
2020/1/5, 48, 26, 25, , 2, 5,21.20,-1467
2020/1/6, 30, 16, 25, , 2, 7,16.00,-1468
2020/1/7, 35, 37, 35, , 4, 8,23.80,-1469
2020/1/8, 56, 35, 45, , 3, 5,28.80,-1470
2020/1/9, 60, 61, 32, , 5, 5,32.60,-1471
2020/1/10, 68, 50, 33, , 1, 3,31.00,-1472
2020/1/11, 57, 42, 31, , 1, 4,27.00,-1473
2020/1/12, 51, 37, 26, , , 4,29.50,-1474
2020/1/13, 43, 42, 28, , 1, 5,23.80,-1475
2020/1/14, 49, 54, 38, , 3, 8,30.40,-1476
2020/1/15, 64, 48, 30, , 2, 7,30.20,-1477
2020/1/16, 68, 61, 22, , 4, 8,32.60,-1478
2020/1/17, 71, 53, 26, , 3, 9,32.40,-1479
2020/1/18, 52, 43, 24, , 1, 7,25.40,-1480
2020/1/19, 36, 32, 28, , 1, 8,21.00,-1481
2020/1/20, 34, 30, 27, , , 5,24.00,-1482
2020/1/21, 39, 15, 17, , , 1,18.00,-1483
2020/1/22, 34, 13, 16, , , 1,16.00,-1484
2020/1/23, 31, 25, 24, , 2, 3,17.00,-1485
2020/1/24, 47, 22, 26, , 1, 4,20.00,-1486
2020/1/25, 43, 29, 30, , 2, 5,21.80,-1487
2020/1/26, 54, 22, 28, , 1, 2,21.40,-1488
2020/1/27, 43, 20, 22, , 1, 2,17.60,-1489
2020/1/28, 35, 31, 23, , 3, 5,19.40,-1490
2020/1/29, 58, 24, 20, , 1, 3,21.20,-1491
2020/1/30, 51, 36, 34, , 3, 4,25.60,-1492
2020/1/31, 63, 42, 41, , 2, 4,30.40,-1493
2020/2/1, 69, 35, 23, , 2, 5,26.80,-1494
2020/2/2, 68, 35, 32, , 1, 2,27.60,-1495
2020/2/3, 45, 37, 34, , 2, 3,24.20,-1496
2020/2/4, 52, 39, 33, , 1, 3,25.60,-1497
2020/2/5, 50, 54, 47, , 3, 3,31.40,-1498
2020/2/6, 72, 53, 47, , 3, 3,35.60,-1499
2020/2/7, 78, 63, 43, , 2, 3,37.80,-1500
2020/2/8, 97, , , , , ,97.00,-1501
2020/2/13, 81, 48, 41, , 2, 4,35.20,-1502
2020/2/14, 70, 53, 47, , 2, 5,35.40,-1503
2020/2/15, 75, 50, 48, , 3, 6,36.40,-1504
2020/2/16, 65, 50, 39, , 2, 5,32.20,-1505
2020/2/17, 62, 54, 33, , 4, 6,31.80,-1506
2020/2/18, 62, 53, 40, , 2, 5,32.40,-1507
2020/2/19, 53, 46, 32, , 2, 5,27.60,-1508
2020/2/20, 60, 44, 33, , 2, 6,29.00,-1509
2020/2/21, 55, 21, 27, , 1, 5,21.80,-1510
2020/2/22, 49, 16, 23, , 1, 5,18.80,-1511
2020/2/23, 41, 27, 41, , 1, 6,23.20,-1512
2020/2/24, 56, 18, 21, , 1, 6,20.40,-1513
2020/2/25, 46, 25, 31, , 1, 4,21.40,-1514
2020/2/26, 39, 18, 21, , 1, 5,16.80,-1515
2020/2/27, 37, 17, 26, , 1, 6,17.40,-1516
2020/2/28, 42, 27, 31, , 2, 6,21.60,-1517
2020/2/29, 54, 35, 39, , 3, 8,27.80,-1518
2020/3/1, 64, 39, 45, , 2, 7,31.40,-1519
2020/3/2, 64, 6, 44, , 2, 7,24.60,-1520
2020/3/3, 78, 39, 35, , 2, 5,31.80,-1521
2020/3/4, 58, 36, 36, , 3, 5,27.60,-1522
2020/3/5, 60, 38, 33, , 2, 5,27.60,-1523
2020/3/6, 60, 25, 18, , 1, 6,22.00,-1524
2020/3/7, 47, 20, 27, , 1, 8,20.60,-1525
2020/3/8, 43, 32, 38, , 1, 8,24.40,-1526
2020/3/9, 50, 43, 42, , 2, 7,28.80,-1527
2020/3/10, 67, 34, 35, , 2, 6,28.80,-1528
2020/3/11, 59, 31, 33, , 3, 6,26.40,-1529
2020/3/12, 55, 25, 22, , 4, 7,22.60,-1530
2020/3/13, 60, , , , , ,60.00,-1531
2020/3/17, 30, 11, 34, , 1, 6,16.40,-1532
2020/3/18, 32, 21, 37, , 1, 4,19.00,-1533
2020/3/19, 43, 21, 34, , 1, 3,20.40,-1534
2020/3/20, 49, 8, 26, , 1, 2,17.20,-1535
2020/3/21, 23, 20, 26, , 1, 2,14.40,-1536
2020/3/22, 30, 24, 30, , 1, 3,17.60,-1537
2020/3/23, 47, 30, 36, , 1, 3,23.40,-1538
2020/3/24, 61, 35, 41, , 2, 4,28.60,-1539
2020/3/25, 73, 28, 34, , 1, 4,28.00,-1540
2020/3/26, 60, 26, 37, , 2, 4,25.80,-1541
2020/3/27, 45, 19, 27, , 1, 4,19.20,-1542
2020/3/28, 35, 10, 34, , 1, 4,16.80,-1543
2020/3/29, 30, 9, 16, , 2, 4,12.20,-1544
2020/3/30, 22, , , , , ,22.00,-1545
2019/10/2, 72, 30, 38, , , 4,36.00,-1546
2019/10/3, 57, 27, 35, , 2, 4,25.00,-1547
2019/10/4, 60, 43, 37, , 3, 5,29.60,-1548
2019/10/5, 66, 33, 37, , 1, 4,28.20,-1549
2019/10/6, 52, 27, 32, , , 3,28.50,-1550
2019/10/7, 40, 16, 34, , 1, 3,18.80,-1551
2019/10/8, 62, 37, 34, , 5, 5,28.60,-1552
2019/10/9, 82, 35, 44, , 1, 4,33.20,-1553
2019/10/10, 65, 35, 34, , 1, 5,28.00,-1554
2019/10/11, 61, 36, 32, , 1, 5,27.00,-1555
2019/10/12, 62, 50, 42, , 2, 4,32.00,-1556
2019/10/13, 87, 39, 33, , 1, 3,32.60,-1557
2019/10/14, 83, 55, 39, , 3, 6,37.20,-1558
2019/10/15, 73, 44, 33, , 2, 5,31.40,-1559
2019/10/16, 83, 43, 33, , 2, 4,33.00,-1560
2019/10/17, 69, 38, 36, , 3, 6,30.40,-1561
2019/10/18, 65, 39, 38, , 3, 6,30.20,-1562
2019/10/19, 74, 27, 15, , 2, 4,24.40,-1563
2019/10/20, 60, , , , , ,60.00,-1564
2019/10/23, 44, 22, 24, , 2, 6,19.60,-1565
2019/10/24, 55, 36, 27, , 5, 11,26.80,-1566
2019/10/25, 71, 44, 32, , 5, 12,32.80,-1567
2019/10/26, 80, 35, 28, , 2, 6,30.20,-1568
2019/10/27, 66, 29, 36, , 2, 5,27.60,-1569
2019/10/28, 72, 27, 36, , 2, 5,28.40,-1570
2019/10/29, 51, 33, 31, , 2, 5,24.40,-1571
2019/10/30, 79, 32, 33, , 2, 6,30.40,-1572
2019/10/31, 66, 35, 40, , 2, 6,29.80,-1573
2019/11/1, 64, 31, 42, , 2, 4,28.60,-1574
2019/11/2, 54, 18, 40, , 2, 5,23.80,-1575
2019/11/3, 43, 20, 34, , 1, 4,20.40,-1576
2019/11/4, 51, 19, 35, , 2, 3,22.00,-1577
