date, pm25, pm10, o3, no2, so2, co
2020/10/2, 38, 45, 53, , 4, 5
2020/10/3, 50, 41, 45, , 4, 6
2020/10/4, 65, 34, 43, , 11, 5
2020/10/5, 54, 35, 53, , 3, 4
2020/10/6, 29, 46, 69, , 3, 4
2020/10/7, 40, 46, 61, , 3, 4
2020/10/8, 43, 19, 80, , 4, 5
2020/10/9, 32, 34, 76, , 3, 4
2020/10/10, 37, 43, 86, , 3, 4
2020/10/11, 53, 38, 81, , 3, 3
2020/10/12, 44, 42, 69, , 3, 4
2020/10/13, 41, 49, 57, , 3, 5
2020/10/14, 38, 41, 53, , 5, 6
2020/10/15, 64, 43, 49, , 4, 5
2020/10/16, 45, 42, 44, , 3, 5
2020/10/17, 34, 42, 41, , 4, 4
2020/10/18, 37, 31, 42, , 3, 6
2020/10/19, 48, 24, 42, , 3, 7
2020/10/20, 45, 36, 50, , 3, 8
2020/10/21, 67, 32, 36, , 5, 6
2020/10/22, 48, 23, 46, , 3, 5
2020/10/23, 28, 39, 46, , 3, 6
2020/10/24, 44, 37, 47, , 4, 8
2020/10/25, 68, 29, 58, , 3, 6
2020/10/26, 54, 35, 56, , 3, 6
2020/10/27, 60, 29, 19, , 4, 9
2020/10/28, 65, 17, 28, , 2, 7
2020/10/29, 45, 33, 57, , 2, 6
2020/10/30, 61, 31, 38, , 3, 8
2020/10/31, 57, 37, 57, , 5, 5
2020/11/1, 58, 40, 58, , 3, 5
2020/11/2, 53, 47, 66, , 3, 4
2020/11/3, 47, 46, 56, , 5, 5
2020/11/4, 54, 54, 57, , 7, 6
2020/11/5, 62, 63, 72, , 7, 6
2020/11/6, 89, 58, 57, , 11, 6
2020/11/7, 81, 56, 55, , 14, 6
2020/11/8, 72, 59, 71, , 2, 4
2020/11/9, 61, 52, 56, , 4, 6
2020/11/10, 59, 59, 59, , 6, 7
2020/11/11, 75, 58, 50, , 10, 6
2020/11/12, 82, 56, 56, , 18, 5
2020/11/13, 85, 58, 68, , 6, 6
2020/11/14, 93, 59, 58, , 12, 6
2020/11/15, 106, 54, 56, , 15, 5
2020/11/16, 86, 63, 37, , 9, 7
2020/11/17, 90, 55, 44, , 9, 7
2020/11/18, 89, 49, 37, , 6, 7
2020/11/19, 81, , 24, , 4, 9
2020/11/20, 84, 23, 26, , 4, 9
2020/11/21, 56, 23, 36, , 4, 8
2020/11/22, 57, 34, 57, , 4, 7
2020/11/23, 70, 27, 25, , 6, 10
2020/11/24, 63, 33, 33, , 3, 6
2020/11/25, 37, 32, 41, , 3, 7
2020/11/26, 48, 20, 44, , 4, 9
2020/11/27, 60, 29, 18, , 8, 10
2020/11/28, 63, 36, 40, , 4, 10
2020/11/29, 72, 29, 56, , 3, 7
2020/11/30, 52, 33, 40, , 3, 7
2020/12/1, 57, 30, 32, , 5, 7
2020/12/2, 55, 17, 24, , 4, 9
2020/12/3, 43, 24, 29, , 6, 9
2020/12/4, 57, 14, 26, , 4, 10
2020/12/5, 51, 26, 31, , 4, 10
2020/12/6, 55, 22, 35, , 2, 7
2020/12/7, 41, 27, 40, , 3, 7
2020/12/8, 47, 24, 31, , 3, 7
2020/12/9, 55, 30, 33, , 4, 6
2020/12/10, 57, 29, 35, , 4, 7
2020/12/11, 62, 29, 38, , 5, 7
2020/12/12, 64, 44, 36, , 5, 9
2020/12/13, 68, 27, 42, , 3, 5
2020/12/14, 47, 32, 38, , 3, 6
2020/12/15, 53, 28, 39, , 5, 6
2020/12/16, 60, 32, 39, , 5, 6
2020/12/17, 57, 21, 21, , 6, 6
2020/12/18, 53, 26, 27, , 4, 6
2020/12/19, 52, 26, 34, , 2, 4
2020/12/20, 46, 21, 42, , 2, 5
2020/12/21, 36, 22, 33, , 4, 7
2020/12/22, 51, 29, 34, , 5, 6
2020/12/23, 65, 28, 30, , 5, 8
2020/12/24, 55, 17, 30, , 3, 6
2020/12/25, 47, 12, 28, , 1, 5
2020/12/26, 33, 12, 27, , 1, 5
2020/12/27, 34, 16, 29, , 1, 5
2020/12/28, 14, 10, 21, , 2, 6
2020/12/29, 27, 17, 27, , 2, 7
2020/12/30, 50, 16, 29, , 2, 7
2020/12/31, 45, 29, 33, , 4, 8
2021/1/1, 58, 45, 49, , 3, 7
2021/1/2, 98, 10, 32, , 2, 5
2021/1/3, 31, 13, 26, , 1, 5
2021/1/4, 38, 11, 18, , 1, 7
2020/7/2, 57, 25, 23, , 4, 7
2020/7/3, 57, 28, 25, , 4, 6
2020/7/4, 59, 21, 26, , 3, 5
2020/7/5, 47, 20, 36, , 3, 4
2020/7/6, 38, 24, 32, , 4, 6
2020/7/7, 53, 26, 26, , 4, 7
2020/7/8, 56, 30, 31, , 5, 9
2020/7/9, 59, 33, 32, , 5, 8
2020/7/10, 53, 34, 36, , 4, 7
2020/7/11, 49, 30, 43, , 4, 6
2020/7/12, 51, 34, 59, , 3, 5
2020/7/13, 44, 18, 28, , 4, 7
2020/7/14, 41, 29, 42, , 5, 7
2020/7/15, 42, 24, 43, , 4, 6
2020/7/16, 30, 33, 47, , 3, 5
2020/7/17, 25, 34, 52, , 3, 6
2020/7/18, 31, 34, 45, , 3, 5
2020/7/19, 24, 28, 38, , 3, 4
2020/7/20, 25, 31, 31, , 3, 6
2020/7/21, 32, 31, 34, , 4, 6
2020/7/22, 36, 29, 32, , 5, 8
2020/7/23, 57, 31, 32, , 4, 4
2020/7/24, 43, 42, 32, , 4, 5
2020/7/25, 50, 26, 36, , 4, 5
2020/7/26, 49, 25, 36, , 3, 3
2020/7/27, 36, 29, 30, , 3, 4
2020/7/28, 36, 44, 35, , 5, 5
2020/7/29, 38, 34, 32, , 5, 5
2020/7/30, 36, 35, 34, , 4, 5
2020/7/31, 41, 41, 32, , 3, 4
2020/8/1, 32, 38, 38, , 3, 3
2020/8/2, 31, 34, 47, , 2, 3
2020/8/3, 31, 49, 40, , 4, 5
2020/8/4, 42, 41, 43, , 3, 5
2020/8/5, 36, 49, 38, , 4, 5
2020/8/6, 32, 47, 33, , 3, 5
2020/8/7, 28, 67, 35, , 3, 6
2020/8/8, 31, 49, 36, , 3, 5
2020/8/9, 30, 48, 35, , 2, 4
2020/8/10, 22, 44, 41, , 3, 5
2020/8/11, 36, 56, 52, , 5, 7
2020/8/12, 52, 49, 39, , 5, 7
2020/8/13, 51, 50, 37, , 4, 7
2020/8/14, 49, 32, 38, , 4, 8
2020/8/15, 48, 42, 34, , 4, 7
2020/8/16, 50, 35, 54, , 3, 6
2020/8/17, 41, 41, 50, , 5, 5
2020/8/18, 54, 22, 38, , 3, 5
2020/8/19, 46, 27, 33, , 3, 5
2020/8/20, 45, 20, 31, , 4, 5
2020/8/21, 40, 20, 28, , 4, 5
2020/8/22, 41, 31, 49, , 4, 5
2020/8/23, 45, 29, 58, , 3, 4
2020/8/24, 52, 39, 53, , 4, 6
2020/8/25, 52, 41, 47, , 5, 6
2020/8/26, 58, 40, 44, , 4, 5
2020/8/27, 55, 37, 50, , 4, 5
2020/8/28, 42, 25, 35, , 4, 6
2020/8/29, 47, 27, 31, , 4, 7
2020/8/30, 53, 27, 70, , 3, 6
2020/8/31, 44, 32, 68, , 3, 7
2020/9/1, 56, 25, 36, , 4, 6
2020/9/2, 40, 37, 50, , 3, 6
2020/9/3, 41, 34, 46, , 3, 5
2020/9/4, 40, 38, 43, , 3, 5
2020/9/5, 48, 35, 46, , 3, 3
2020/9/6, 31, 29, 68, , 3, 4
2020/9/7, 36, 44, 51, , 3, 5
2020/9/8, 53, 34, 51, , 3, 6
2020/9/9, 47, 40, 60, , 4, 5
2020/9/10, 43, 44, 58, , 3, 5
2020/9/11, 43, 49, 57, , 3, 6
2020/9/12, 47, 44, 47, , 3, 5
2020/9/13, 41, 42, 45, , 3, 4
2020/9/14, 28, 35, 45, , 3, 4
2020/9/15, 31, 46, 40, , 4, 7
2020/9/16, 41, 53, 53, , 7, 8
2020/9/17, 65, 37, 49, , 5, 9
2020/9/18, 66, 30, 44, , 5, 9
2020/9/19, 63, 41, 39, , 6, 11
2020/9/20, 68, 32, 45, , 3, 7
2020/9/21, 51, 36, 53, , 3, 6
2020/9/22, 35, 38, 57, , 4, 5
2020/9/23, 42, 41, 49, , 4, 6
2020/9/24, 55, , , , , 
2020/10/1, 42, 45, 45, , 3, 4
2020/4/2, 26, 19, 36, , 1, 4
2020/4/3, 42, 24, 38, , 1, 3
2020/4/4, 30, 23, 35, , 1, 3
2020/4/5, 35, 18, 33, , 1, 3
2020/4/6, 33, 18, 39, , 1, 2
2020/4/7, 33, 21, 36, , 2, 3
2020/4/8, 30, 24, 38, , 1, 3
2020/4/9, 29, 23, 34, , 1, 3
2020/4/10, 36, 23, 46, , 1, 4
2020/4/11, 41, 9, 31, , 1, 3
2020/4/12, 23, 49, 35, , 1, 3
2020/4/13, 35, 37, 36, , 1, 4
2020/4/14, 29, 13, 34, , 1, 4
2020/4/15, 24, 10, 37, , 1, 3
2020/4/16, 24, 18, 33, , 2, 3
2020/4/17, 36, 23, 66, , 2, 3
2020/4/18, 54, 17, 56, , 1, 3
2020/4/19, 42, 17, 42, , 1, 2
2020/4/20, 36, 22, 38, , 1, 2
2020/4/21, 36, 22, 36, , 1, 2
2020/4/22, 35, 20, 40, , 1, 2
2020/4/23, 34, 15, 30, , 1, 2
2020/4/24, 31, 16, 31, , 1, 2
2020/4/25, 35, 11, 39, , 1, 2
2020/4/26, 32, 20, 43, , 1, 2
2020/4/27, 45, 28, 41, , 2, 4
2020/4/28, 38, 25, 31, , 2, 3
2020/4/29, 45, 24, 37, , 2, 3
2020/4/30, 48, 20, 39, , 2, 3
2020/5/1, 41, 20, 21, , 2, 4
2020/5/2, 49, 17, 24, , 1, 3
2020/5/3, 34, 16, 28, , 1, 3
2020/5/4, 36, 21, 29, , 2, 5
2020/5/5, 39, 28, 26, , 2, 4
2020/5/6, 45, 29, 31, , 2, 3
2020/5/7, 39, 24, 31, , 2, 2
2020/5/8, 38, 27, 29, , 1, 1
2020/5/9, 29, 25, 26, , 2, 1
2020/5/10, 34, 21, 30, , 2, 1
2020/5/11, 37, 23, 28, , 2, 2
2020/5/12, 37, 13, 23, , 2, 2
2020/5/13, 34, 14, 31, , 2, 3
2020/5/14, 39, 33, 44, , 4, 6
2020/5/15, 57, 30, 39, , 3, 3
2020/5/16, 46, 24, 28, , 2, 2
2020/5/17, 24, 9, 14, , 2, 2
2020/5/18, 28, 22, 28, , 2, 2
2020/5/19, 33, 37, 16, , 3, 5
2020/5/20, 36, , , , , 
2020/5/23, 39, 34, 31, , 2, 2
2020/5/24, 31, 25, 31, , 2, 1
2020/5/25, 23, 26, 26, , 2, 1
2020/5/26, 22, 36, 25, , 2, 2
2020/5/27, 22, 34, 31, , 2, 2
2020/5/28, 33, 30, 34, , 3, 3
2020/5/29, 49, 19, 26, , 2, 3
2020/5/30, 38, 15, 25, , 1, 2
2020/5/31, 28, 15, 31, , 2, 2
2020/6/1, 28, 17, 23, , 2, 3
2020/6/2, 34, 17, 23, , 2, 4
2020/6/3, 38, 23, 27, , 3, 5
2020/6/4, 41, 29, 42, , 3, 5
2020/6/5, 43, 31, 23, , 3, 6
2020/6/6, 40, 27, 44, , 2, 4
2020/6/7, 30, 24, 38, , 2, 3
2020/6/8, 26, 30, 36, , 3, 4
2020/6/9, 33, 31, 41, , 3, 5
2020/6/10, 43, 33, 43, , 3, 6
2020/6/11, 50, 34, 47, , 3, 5
2020/6/12, 55, 28, 40, , 3, 5
2020/6/13, 55, 39, 36, , 5, 6
2020/6/14, 69, 17, 31, , 2, 4
2020/6/15, 30, 20, 24, , 2, 5
2020/6/16, 28, 27, 31, , 3, 6
2020/6/17, 36, 30, 33, , 3, 6
2020/6/18, 51, 20, 34, , 3, 7
2020/6/19, 42, 18, 25, , 3, 7
2020/6/20, 47, 17, 21, , 3, 6
2020/6/21, 35, 16, 30, , 2, 5
2020/6/22, 29, 23, 29, , 3, 4
2020/6/23, 29, 26, 27, , 4, 4
2020/6/24, 39, 34, 37, , 4, 4
2020/6/25, 43, 31, 27, , 4, 5
2020/6/26, 50, 26, 28, , 4, 4
2020/6/27, 36, 27, 40, , 4, 4
2020/6/28, 46, 27, 43, , 2, 3
2020/6/29, 47, 36, 30, , 4, 5
2020/6/30, 50, 34, 39, , 4, 4
2020/7/1, 54, 35, 30, , 2, 5
2020/1/2, 36, 18, 19, , 2, 6
2020/1/3, 40, 24, 33, , 3, 7
2020/1/4, 58, 31, 47, , 4, 6
2020/1/5, 55, 26, 36, , 1, 3
2020/1/6, 39, 16, 24, , 2, 5
2020/1/7, 56, 37, 39, , 4, 6
2020/1/8, 53, 35, 58, , 4, 4
2020/1/9, 63, 61, 32, , 5, 5
2020/1/10, 51, 50, 26, , 3, 4
2020/1/11, 41, 42, 25, , 3, 4
2020/1/12, 44, 37, 25, , 2, 3
2020/1/13, 35, 42, 27, , 3, 4
2020/1/14, 38, 54, 43, , 6, 6
2020/1/15, 61, 48, 32, , 6, 5
2020/1/16, 83, 61, 26, , 4, 4
2020/1/17, 35, 53, 25, , 3, 3
2020/1/18, 31, 43, 24, , 2, 3
2020/1/19, 26, 32, 30, , 2, 3
2020/1/20, 26, 30, 27, , 3, 6
2020/1/21, 53, 15, 14, , 3, 7
2020/1/22, 51, 13, 13, , 3, 7
2020/1/23, 44, 25, 25, , 3, 6
2020/1/24, 43, 22, 28, , 4, 7
2020/1/25, 48, 29, 34, , 4, 7
2020/1/26, 51, 22, 34, , 3, 5
2020/1/27, 50, 20, 23, , 3, 6
2020/1/28, 68, 31, 25, , 4, 9
2020/1/29, 56, 24, 13, , 4, 8
2020/1/30, 57, 36, 33, , 6, 10
2020/1/31, 74, 42, 42, , 4, 7
2020/2/1, 54, 35, 17, , 5, 9
2020/2/2, 65, 35, 43, , 3, 6
2020/2/3, 48, 37, 36, , 4, 7
2020/2/4, 50, 39, 37, , 4, 6
2020/2/5, 59, 54, 54, , 8, 7
2020/2/6, 68, 53, 45, , 7, 6
2020/2/7, 64, 63, 54, , 5, 5
2020/2/8, 69, , , , , 
2020/2/13, 73, 48, 45, , 5, 7
2020/2/14, 72, 53, 58, , 5, 7
2020/2/15, 70, 50, 60, , 3, 5
2020/2/16, 46, 50, 47, , 3, 6
2020/2/17, 48, 54, 34, , 3, 5
2020/2/18, 37, 53, 37, , 4, 6
2020/2/19, 45, 46, 27, , 4, 5
2020/2/20, 45, 44, 37, , 5, 7
2020/2/21, 51, 21, 14, , 4, 9
2020/2/22, 59, 16, , , 3, 8
2020/2/23, 59, 27, , , 2, 8
2020/2/24, 46, 18, , , 2, 7
2020/2/25, 46, 25, , , 2, 6
2020/2/26, 41, 18, 17, , 3, 7
2020/2/27, 47, 17, 24, , 4, 7
2020/2/28, 50, 27, 33, , 4, 7
2020/2/29, 56, 35, 44, , 4, 7
2020/3/1, 65, 39, 56, , 3, 5
2020/3/2, 60, 6, 57, , 5, 8
2020/3/3, 69, 39, 41, , 4, 6
2020/3/4, 57, 36, 34, , 3, 6
2020/3/5, 52, 38, 32, , 3, 6
2020/3/6, 57, 25, 24, , 4, 10
2020/3/7, 64, 20, 30, , 3, 8
2020/3/8, 55, 32, 45, , 3, 6
2020/3/9, 51, 43, 40, , 5, 9
2020/3/10, 73, 34, 32, , 4, 9
2020/3/11, 72, 31, 31, , 4, 8
2020/3/12, 68, 25, 33, , 6, 7
2020/3/13, 76, , 32, , 4, 6
2020/3/14, 58, , 26, , 2, 5
2020/3/15, 35, , 39, , 1, 4
2020/3/16, 35, 19, 22, , 2, 6
2020/3/17, 39, 11, 43, , 1, 4
2020/3/18, 30, 21, 53, , 2, 3
2020/3/19, 46, 21, 51, , 1, 3
2020/3/20, 40, 8, 32, , 1, 2
2020/3/21, 25, 20, 36, , 1, 2
2020/3/22, 25, 24, 44, , 1, 2
2020/3/23, 35, 30, 53, , 1, 3
2020/3/24, 52, 35, 60, , 1, 3
2020/3/25, 71, 28, 46, , 2, 3
2020/3/26, 76, 26, 55, , 2, 3
2020/3/27, 57, 19, 41, , 1, 3
2020/3/28, 43, 10, 50, , 1, 2
2020/3/29, 29, 9, 23, , 1, 2
2020/3/30, 74, , , , , 
2019/10/2, 78, 30, 55, , 3, 7
2019/10/3, 67, 27, 40, , 4, 7
2019/10/4, 53, 43, 51, , 3, 6
2019/10/5, 50, 33, 62, , 3, 6
2019/10/6, 53, 27, 48, , 2, 5
2019/10/7, 40, 16, 45, , 3, 6
2019/10/8, 30, 37, 46, , 9, 7
2019/10/9, 59, 35, 56, , 2, 5
2019/10/10, 43, 35, 43, , 2, 6
2019/10/11, 46, 36, 42, , 3, 7
2019/10/12, 48, 50, 59, , 3, 6
2019/10/13, 62, 39, 47, , 1, 4
2019/10/14, 43, 55, 47, , 3, 6
2019/10/15, 51, 44, 37, , 4, 6
2019/10/16, 66, 43, 39, , 4, 6
2019/10/17, 69, 38, 42, , 4, 8
2019/10/18, 70, 39, 50, , 4, 8
2019/10/19, 80, 27, 10, , 3, 5
2019/10/20, 52, , , , , 
2019/10/23, 52, 22, 30, , 4, 8
2019/10/24, 52, 36, 39, , 7, 11
2019/10/25, 82, 44, 33, , 7, 12
2019/10/26, 74, 35, 30, , 5, 9
2019/10/27, 63, 29, 47, , 3, 6
2019/10/28, 57, 27, 32, , 4, 6
2019/10/29, 55, 33, 16, , 4, 8
2019/10/30, 61, 32, 34, , 4, 9
2019/10/31, 71, 35, 51, , 5, 9
2019/11/1, 73, 31, 59, , 2, 7
2019/11/2, 56, 18, 64, , 2, 7
2019/11/3, 47, 20, 25, , 1, 5
2019/11/4, 48, 19, , , , 
2019/11/6, 66, 31, 30, , 3, 13
2019/11/7, 65, 36, 38, , 5, 8
2019/11/8, 61, 42, 46, , 5, 7
2019/11/9, 57, 29, 34, , 3, 7
2019/11/10, 46, 21, 40, , 2, 5
2019/11/11, 46, 16, 21, , 3, 9
2019/11/12, 56, 24, 26, , 3, 8
2019/11/13, 54, 14, 22, , 3, 9
2019/11/14, 57, 18, 25, , 3, 7
2019/11/15, 55, 18, 14, , 3, 9
2019/11/16, 59, 25, 23, , 3, 7
2019/11/17, 52, 22, 35, , 1, 4
2019/11/18, 39, 29, 31, , 3, 7
2019/11/19, 61, 37, 25, , 4, 9
2019/11/20, 73, 26, 40, , 3, 7
2019/11/21, 60, 23, 29, , 4, 9
2019/11/22, 60, 30, 35, , 3, 8
2019/11/23, 68, 32, 40, , 3, 7
2019/11/29, 57, 40, 28, , 4, 9
2019/11/30, 75, 36, 37, , 2, 7
2019/12/1, 59, 24, 40, , 2, 8
2019/12/2, 54, 36, 38, , 3, 7
2019/12/3, 58, 42, 41, , 4, 8
2019/12/4, 63, 32, 37, , 4, 8
2019/12/5, 60, 27, 37, , 3, 8
2019/12/6, 62, 20, 40, , 2, 7
2019/12/7, 52, 14, 34, , 2, 7
2019/12/8, 47, 21, 41, , 2, 6
2019/12/9, 35, 26, 28, , 4, 11
2019/12/10, 71, 27, 34, , 4, 9
2019/12/11, 63, 31, 40, , 5, 8
2019/12/12, 64, 21, 29, , 3, 8
2019/12/13, 56, 38, 32, , 5, 11
2019/12/14, 82, 45, 39, , 4, 9
2019/12/15, 72, 48, 60, , 3, 8
2019/12/16, 64, 44, 46, , 4, 7
2019/12/17, 62, 28, 44, , 3, 7
2019/12/18, 55, 37, 10, , 4, 10
2019/12/19, 67, 33, 25, , 4, 10
2019/12/20, 67, 41, 26, , 4, 9
2019/12/21, 58, 47, 34, , 4, 9
2019/12/22, 59, 40, 33, , 3, 7
2019/12/23, 47, 39, 27, , 2, 5
2019/12/24, 49, 47, 32, , 3, 6
2019/12/25, 46, 41, 42, , 2, 5
2019/12/26, 51, 39, 29, , 3, 4
2019/12/27, 39, 33, 32, , 3, 7
2019/12/28, 55, 40, 34, , 2, 5
2019/12/29, 56, 34, 43, , 2, 3
2019/12/30, 47, , , , , 
2019/7/2, 34, 49, 24, , 4, 7
2019/7/31, 37, 43, 34, , 2, 3
2019/8/1, 25, 51, 38, , 2, 4
2019/8/2, 44, 51, 29, , 4, 5
2019/8/3, 63, 42, 36, , 2, 1
2019/8/4, 41, 24, 37, , 2, 2
2019/8/5, 28, 58, 42, , 2, 3
2019/8/6, 34, 63, 42, , 2, 3
2019/8/7, 35, 47, 38, , 2, 3
2019/8/8, 32, 50, 38, , 2, 3
2019/8/9, 29, 47, 38, , 2, 1
2019/8/10, 26, 44, 35, , 2, 1
2019/8/11, 28, 21, 40, , 2, 2
2019/8/12, 26, 45, 40, , 2, 2
2019/8/13, 30, 58, 39, , 2, 3
2019/8/14, 33, 98, 65, , 3, 5
2019/8/15, 75, 63, 78, , 3, 5
2019/8/16, 85, 46, 74, , 3, 4
2019/8/17, 49, 56, 54, , 4, 5
2019/8/18, 53, 42, 41, , 2, 2
2019/8/19, 25, 48, 37, , 3, 3
2019/8/20, 31, 51, 36, , 3, 4
2019/8/21, 32, 53, 42, , 3, 4
2019/8/22, 34, 46, 48, , 3, 4
2019/8/23, 36, 49, 48, , 3, 5
2019/8/24, 40, 51, 45, , 3, 5
2019/8/25, 34, 41, 55, , 2, 4
2019/8/26, 34, 47, 55, , 3, 5
2019/8/27, 34, 45, 54, , 2, 5
2019/8/28, 39, 69, 38, , 2, 6
2019/8/29, 39, 46, 47, , 2, 5
2019/8/30, 39, 65, 68, , 2, 5
2019/8/31, 40, 57, 52, , 2, 5
2019/9/1, 49, 40, 46, , 1, 4
2019/9/2, 39, 57, 67, , 3, 6
2019/9/3, 50, 58, 52, , 3, 6
2019/9/4, 55, 58, 43, , 2, 5
2019/9/5, 41, 53, 46, , 2, 6
2019/9/6, 49, 62, 38, , 2, 6
2019/9/7, 34, 50, 51, , 2, 5
2019/9/8, 35, 45, 59, , 1, 4
2019/9/9, 33, 53, 54, , 2, 5
2019/9/10, 37, 66, 54, , 3, 5
2019/9/11, 48, 58, 41, , 5, 6
2019/9/12, 55, 57, 35, , 5, 8
2019/9/13, 77, 61, 46, , 3, 5
2019/9/14, 52, 58, 43, , 2, 5
2019/9/15, 38, 48, 47, , 2, 4
2019/9/16, 44, 58, 49, , 4, 6
2019/9/17, 49, 55, 49, , 4, 7
2019/9/18, 67, 48, 45, , 3, 7
2019/9/19, 78, 85, 48, , 2, 9
2019/9/20, 79, 49, 62, , 4, 10
2019/9/21, 77, 52, 64, , 5, 9
2019/9/22, 66, 41, 43, , 2, 5
2019/9/23, 37, 47, 52, , 3, 6
2019/9/24, 44, 45, 59, , 3, 8
2019/9/25, 52, 45, 65, , 4, 7
2019/9/26, 49, 56, 57, , 4, 8
2019/9/27, 62, 43, 62, , 4, 7
2019/9/28, 64, 34, 49, , 3, 5
2019/9/29, 59, 31, 57, , 4, 5
2019/9/30, 52, 26, 44, , 4, 9
2019/10/1, 62, 35, 64, , 6, 8
2019/4/2, 65, 27, 27, , 3, 9
2019/4/3, 59, 20, 20, , 3, 12
2019/4/4, 69, 23, 7, , 2, 10
2019/4/5, 61, 27, 26, , 3, 10
2019/4/6, 62, 23, 41, , 2, 10
2019/4/7, 59, 31, 62, , 5, 7
2019/4/8, 68, 45, 53, , 3, 10
2019/4/9, 76, 30, 67, , 4, 9
2019/4/10, 73, 28, 46, , 4, 7
2019/4/11, 69, 37, 41, , 3, 9
2019/4/12, 65, 42, 51, , 3, 8
2019/4/13, 60, 33, 42, , 3, 7
2019/4/14, 52, 35, 40, , 3, 7
2019/4/15, 47, 30, 26, , 3, 9
2019/4/16, 62, 40, 32, , 3, 7
2019/4/17, 54, 36, 23, , 2, 9
2019/4/18, 61, 34, 29, , 2, 10
2019/4/19, 65, 20, 25, , 1, 9
2019/4/20, 50, 20, 29, , 2, 7
2019/4/21, 52, 30, 26, , 1, 7
2019/4/22, 36, 24, 15, , 3, 12
2019/4/23, 59, 28, 31, , 3, 11
2019/4/24, 71, 23, 18, , 3, 12
2019/4/25, 61, 30, 32, , 4, 10
2019/4/26, 65, 28, 25, , 2, 7
2019/4/27, 58, 29, 27, , 3, 8
2019/4/28, 50, 27, 32, , 7, 3
2019/4/29, 57, 38, 25, , 4, 6
2019/4/30, 52, 36, 21, , 3, 5
2019/5/1, 49, 38, 41, , 3, 4
2019/5/2, 46, 43, 31, , 3, 6
2019/5/3, 51, 38, 33, , 4, 4
2019/5/4, 45, 38, 30, , 3, 5
2019/5/5, 41, 18, 35, , 1, 3
2019/5/6, 23, 34, 28, , 3, 5
2019/5/7, 38, 34, 29, , 3, 7
2019/5/8, 51, 29, 36, , 3, 7
2019/5/9, 68, 29, 21, , 3, 10
2019/5/10, 60, 27, 24, , 2, 9
2019/5/11, 63, 32, 42, , 2, 7
2019/5/12, 60, 27, 33, , 2, 6
2019/5/13, 55, 37, 6, , 4, 13
2019/5/14, 73, 28, 17, , 4, 12
2019/5/15, 71, 35, 22, , 4, 8
2019/5/16, 50, 34, 33, , 4, 7
2019/5/17, 64, 46, 25, , 3, 8
2019/5/18, 75, 29, 30, , 2, 6
2019/5/19, 46, 15, 12, , 1, 8
2019/5/20, 45, 35, 23, , 4, 10
2019/5/21, 65, 30, 24, , 4, 9
2019/5/22, 67, 31, 25, , 4, 8
2019/5/23, 61, 27, 21, , 3, 8
2019/5/24, 62, 25, 31, , 3, 6
2019/5/25, 50, 28, 33, , 2, 5
2019/5/26, 49, 18, 27, , 2, 6
2019/5/27, 43, 24, 33, , 3, 7
2019/5/28, 64, 23, 22, , 3, 8
2019/5/29, 68, 23, 28, , 2, 6
2019/5/30, 59, 23, 18, , 2, 7
2019/5/31, 67, 19, 25, , 1, 7
2019/6/1, 55, 25, 37, , 1, 7
2019/6/2, 53, 25, 36, , 2, 6
2019/6/3, 45, 31, 23, , 3, 8
2019/6/4, 42, 30, 23, , 2, 7
2019/6/5, 41, 35, 28, , 2, 6
2019/6/6, 39, 30, 28, , 2, 6
2019/6/7, 56, 39, 32, , 2, 5
2019/6/8, 65, 37, 30, , 3, 4
2019/6/9, 58, 37, 29, , 2, 11
2019/6/10, 38, 28, 21, , 2, 12
2019/6/11, 56, 27, 19, , 2, 13
2019/6/12, 76, 34, 21, , 4, 11
2019/6/13, 72, 47, 20, , 4, 9
2019/6/14, 80, 29, 19, , 3, 9
2019/6/15, 78, 36, 32, , 2, 4
2019/6/16, 60, 29, 27, , 2, 2
2019/6/17, 40, 36, 22, , 1, 3
2019/6/18, 29, 30, 27, , 1, 2
2019/6/19, 29, 34, 29, , 1, 2
2019/6/20, 27, 40, 24, , 2, 2
2019/6/21, 34, 40, 26, , 1, 2
2019/6/22, 29, 42, 29, , 1, 1
2019/6/23, 24, 28, 29, , 1, 
2019/6/24, 29, 37, 25, , 2, 3
2019/6/25, 46, 52, 39, , 4, 3
2019/6/26, 61, 60, 34, , 5, 4
2019/6/27, 55, 55, 29, , 5, 4
2019/6/28, 59, 44, 25, , 1, 4
2019/6/29, 32, 34, 27, , 3, 4
2019/6/30, 36, 36, 30, , 1, 2
2019/7/1, 25, 39, 26, , 3, 4
2019/1/2, 45, 45, 29, , 1, 4
2019/1/3, 34, 43, 25, , 2, 6
2019/1/4, 40, 41, 25, , 2, 6
2019/1/5, 39, 53, 38, , 3, 5
2019/1/6, 48, 46, 37, , 2, 7
2019/1/7, 58, 33, 16, , 2, 10
2019/1/8, 70, 30, 16, , 2, 9
2019/1/9, 58, 26, 19, , 3, 10
2019/1/10, 68, 17, 16, , 1, 7
2019/1/11, 51, 25, 24, , 2, 7
2019/1/12, 55, 31, 39, , 1, 5
2019/1/13, 56, 19, 19, , , 3
2019/1/14, 52, 33, 36, , 2, 7
2019/1/15, 64, 37, 32, , 2, 8
2019/1/16, 69, 41, 26, , 3, 9
2019/1/17, 74, 31, 27, , 4, 7
2019/1/18, 69, 44, 30, , 4, 6
2019/1/19, 56, 36, 27, , 2, 6
